time[ms], HeartBeat(RGB), HeartBeat(IR), HeartBeat(depth), Breathing(depth)
15166.802, 115.3564, 4027.553, 1150.956, 1150.735
15166.836, 115.306, 4027.742, 1151.008, 1150.723
15166.869, 115.3327, 4030.303, 1150.867, 1150.648
15166.902, 115.391, 4033.614, 1150.596, 1150.508
15166.936, 115.4347, 4038.167, 1150.424, 1150.407
15166.969, 115.455, 4039.097, 1150.21, 1150.29
15167.002, 115.4421, 4038.917, 1150.174, 1150.273
15167.036, 115.4374, 4038.242, 1149.937, 1150.117
15167.069, 115.4878, 4037.816, 1149.799, 1149.98
15167.102, 115.4661, 4037.881, 1149.75, 1149.882
15167.136, 115.426, 4037.358, 1149.583, 1149.688
15167.169, 115.4402, 4036.768, 1149.554, 1149.595
15167.202, 115.3973, 4036.272, 1149.5, 1149.484
15167.236, 115.3806, 4035.638, 1149.369, 1149.351
15167.269, 115.3411, 4033.985, 1149.409, 1149.309
15167.302, 115.3293, 4033.002, 1149.409, 1149.25
15167.336, 115.139, 4031.225, 1149.314, 1149.168
15167.369, 115.1817, 4030.384, 1150.162, 1149.607
15167.402, 115.2696, 4028.722, 1150.9, 1150.078
15167.469, 115.2989, 4029.609, 1151.318, 1150.441
15167.502, 115.3592, 4028.385, 1151.7, 1150.873
15167.536, 115.454, 4028.671, 1151.805, 1151.186
15167.569, 115.4923, 4029.607, 1151.61, 1151.355
15167.602, 115.5337, 4031.162, 1151.405, 1151.505
15167.636, 115.5143, 4030.406, 1151.113, 1151.575
15167.669, 115.4853, 4031.341, 1150.783, 1151.564
15167.702, 115.4766, 4031.33, 1150.39, 1151.432
15167.736, 115.52, 4030.39, 1150.284, 1151.241
15167.769, 115.3487, 4029.962, 1150.145, 1151.001
15167.802, 115.1371, 4028.825, 1150.062, 1150.768
15167.836, 114.9628, 4026.578, 1150.237, 1150.613
15167.869, 114.841, 4023.423, 1150.475, 1150.531
15167.902, 114.7781, 4020.403, 1150.973, 1150.621
15167.936, 114.7662, 4018.53, 1150.898, 1150.461
15167.969, 114.812, 4015.26, 1150.793, 1150.35
15168.002, 114.8962, 4014.665, 1150.485, 1150.177
15168.036, 114.9334, 4017.368, 1150.483, 1150.21
15168.069, 115.0071, 4019.262, 1150.245, 1150.226
15168.102, 115.0171, 4020.69, 1150.168, 1150.272
15168.136, 114.9914, 4020.336, 1150.259, 1150.349
15168.169, 114.9466, 4021.093, 1150.033, 1150.235
15168.202, 114.8995, 4021.537, 1150.047, 1150.188
15168.236, 114.9655, 4023.033, 1150.14, 1150.149
15168.269, 114.9618, 4026.569, 1150.129, 1150.13
15168.302, 114.9728, 4027.412, 1150.045, 1150.055
15168.336, 114.988, 4029.703, 1150.074, 1150.038
15168.369, 115.0447, 4029.245, 1150.197, 1150.036
15168.402, 115.064, 4028.194, 1150.427, 1150.144
15168.436, 115.0264, 4026.111, 1150.446, 1150.16
15168.469, 114.9977, 4024.872, 1150.336, 1150.139
15168.502, 115.0191, 4021.39, 1150.151, 1150.138
15168.536, 115.0255, 4019.402, 1150.075, 1150.159
15168.569, 115.04, 4014.545, 1150.228, 1150.29
15168.602, 115.0025, 4011.802, 1150.362, 1150.351
15168.636, 115.0004, 4012.671, 1150.254, 1150.31
15168.669, 115.0198, 4014.944, 1150.448, 1150.398
15168.702, 115.026, 4018.288, 1150.397, 1150.395
15168.736, 115.014, 4019.254, 1150.538, 1150.453
15168.769, 114.9758, 4020.385, 1150.344, 1150.389
15168.802, 114.9563, 4022.734, 1150.052, 1150.266
15168.836, 114.946, 4023.912, 1149.903, 1150.153
15168.869, 114.9779, 4023.817, 1149.887, 1150.108
15168.902, 115.0411, 4025.712, 1149.793, 1149.995
15168.936, 115.0422, 4028.816, 1149.836, 1149.949
15168.969, 115.0664, 4028.149, 1149.832, 1149.889
15169.002, 115.1093, 4027.779, 1149.82, 1149.817
15169.036, 115.0944, 4027.739, 1149.498, 1149.608
15169.069, 115.0573, 4027.965, 1149.729, 1149.666
15169.102, 115.0575, 4025.098, 1149.682, 1149.599
15169.136, 115.0323, 4022.887, 1149.569, 1149.505
15169.169, 114.9736, 4021.247, 1149.483, 1149.424
15169.202, 114.9486, 4015.674, 1149.626, 1149.474
15169.236, 114.9864, 4012.579, 1149.674, 1149.523
15169.269, 114.9963, 4013.681, 1149.94, 1149.673
15169.302, 115.028, 4013.533, 1150.089, 1149.781
15169.336, 115.0406, 4015.503, 1150.188, 1149.919
15169.369, 115.0407, 4016.664, 1150.494, 1150.171
15169.402, 115.0332, 4018.963, 1150.62, 1150.322
15169.436, 115.0053, 4022.084, 1150.808, 1150.523
15169.469, 114.958, 4025.258, 1150.926, 1150.714
15169.502, 114.9474, 4026.612, 1151.159, 1150.985
15169.536, 114.9743, 4027.261, 1151.358, 1151.229
15169.569, 115.0672, 4027.245, 1151.746, 1151.571
15169.602, 115.1253, 4025.753, 1152.01, 1151.857
15169.636, 115.1932, 4025.687, 1152.558, 1152.3
15169.669, 115.2761, 4025.943, 1153.023, 1152.713
15169.702, 115.3146, 4026.238, 1153.403, 1153.074
15169.736, 115.3267, 4027.805, 1153.566, 1153.411
15169.769, 115.2916, 4027.949, 1153.68, 1153.667
15169.802, 115.2437, 4027.377, 1153.929, 1153.981
15169.836, 115.1682, 4027.234, 1154.128, 1154.255
15169.869, 115.1426, 4026.723, 1154.254, 1154.498
15169.902, 115.1201, 4029.081, 1154.383, 1154.685
15169.936, 115.0882, 4030.738, 1154.554, 1154.889
15169.969, 115.126, 4031.505, 1154.627, 1154.97
15170.002, 115.1633, 4033.378, 1154.99, 1155.191
15170.036, 115.2041, 4031.816, 1155.065, 1155.286
15170.069, 115.2274, 4033.232, 1155.17, 1155.362
15170.102, 115.2138, 4035.168, 1155.321, 1155.467
15170.136, 115.185, 4036.558, 1155.506, 1155.566
15170.169, 115.1319, 4038.793, 1155.457, 1155.565
15170.202, 115.0656, 4040.317, 1155.615, 1155.666
15170.236, 115.0838, 4043.502, 1155.786, 1155.799
15170.269, 115.0447, 4047.682, 1155.956, 1155.922
15170.302, 115.0752, 4048.348, 1156.043, 1156.047
15170.336, 115.1557, 4049.429, 1156.188, 1156.157
15170.369, 115.3349, 4052.826, 1156.328, 1156.285
15170.402, 115.5179, 4053.962, 1156.382, 1156.356
15170.436, 115.598, 4055.351, 1156.587, 1156.507
15170.469, 115.6233, 4053.626, 1156.645, 1156.611
15170.502, 115.6623, 4052.398, 1156.744, 1156.739
15170.536, 115.6105, 4052.488, 1156.896, 1156.864
15170.569, 115.5323, 4049.879, 1157.002, 1156.967
15170.602, 115.5036, 4050.944, 1157.001, 1157.023
15170.636, 115.5079, 4048.407, 1156.464, 1156.784
15170.669, 115.5211, 4046.787, 1155.865, 1156.484
15170.702, 115.4992, 4049.697, 1155.313, 1156.107
15170.736, 115.4743, 4054.269, 1154.805, 1155.699
15170.769, 115.4433, 4055.7, 1154.71, 1155.429
15170.802, 115.4616, 4055.205, 1154.642, 1155.147
15170.836, 115.4543, 4059.823, 1154.747, 1154.915
15170.869, 115.4377, 4062.231, 1155.206, 1154.909
15170.902, 115.3841, 4063.22, 1155.49, 1154.874
15170.936, 115.4009, 4063.238, 1155.816, 1154.948
15171.002, 115.4662, 4063.95, 1156.005, 1155.078
15171.036, 115.5688, 4065.16, 1155.999, 1155.184
15171.069, 115.6521, 4066.362, 1155.996, 1155.346
15171.102, 115.6347, 4066.048, 1156.271, 1155.678
15171.136, 115.6448, 4066.93, 1156.514, 1156.022
15171.169, 115.587, 4064.943, 1156.476, 1156.236
15171.202, 115.5201, 4064.023, 1156.738, 1156.597
15171.236, 115.4703, 4058.975, 1156.843, 1156.843
15171.269, 115.3889, 4054.236, 1156.893, 1157.044
15171.302, 115.3377, 4048.991, 1156.908, 1157.164
15171.336, 115.3642, 4049.669, 1156.812, 1157.149
15171.369, 115.3629, 4051.813, 1156.734, 1157.126
15171.402, 115.3645, 4053.628, 1156.571, 1157.02
15171.436, 115.3629, 4056.257, 1156.657, 1156.99
15171.469, 115.3966, 4059.082, 1156.834, 1157.034
15171.502, 115.3852, 4060.208, 1156.83, 1156.992
15171.536, 115.4046, 4060.989, 1156.931, 1156.981
15171.569, 115.4591, 4062.735, 1157.155, 1157.083
15171.602, 115.4997, 4064.582, 1157.32, 1157.151
15171.636, 115.6078, 4065.563, 1157.42, 1157.222
15171.669, 115.7058, 4065.491, 1157.55, 1157.332
15171.702, 115.8134, 4065.183, 1157.575, 1157.394
15171.736, 115.8715, 4064.546, 1157.484, 1157.427
15171.769, 115.9304, 4063.097, 1157.381, 1157.453
15171.802, 115.923, 4058.867, 1157.45, 1157.534
15171.836, 115.874, 4055.901, 1157.376, 1157.533
15171.869, 115.8231, 4051.77, 1157.343, 1157.554
15171.902, 115.7781, 4050.267, 1157.723, 1157.735
15171.936, 115.709, 4048.603, 1157.8, 1157.78
15171.969, 115.692, 4048.458, 1157.676, 1157.716
15172.002, 115.6271, 4045.955, 1157.565, 1157.637
15172.036, 115.6343, 4042.476, 1157.551, 1157.617
15172.069, 115.6203, 4041.243, 1157.156, 1157.396
15172.102, 115.6162, 4042.74, 1157.395, 1157.497
15172.136, 115.6266, 4045.892, 1157.468, 1157.507
15172.169, 115.6112, 4048.084, 1157.805, 1157.656
15172.202, 115.6307, 4049.433, 1157.749, 1157.624
15172.236, 115.6299, 4048.756, 1157.958, 1157.722
15172.269, 115.6079, 4049.742, 1157.934, 1157.748
15172.302, 115.6145, 4051.948, 1157.82, 1157.747
15172.336, 115.6165, 4052.662, 1157.755, 1157.767
15172.369, 115.6049, 4050.996, 1157.832, 1157.836
15172.402, 115.6482, 4052.408, 1157.748, 1157.84
15172.436, 115.6339, 4055.54, 1157.709, 1157.798
15172.469, 115.6509, 4056.645, 1157.831, 1157.87
15172.502, 115.6722, 4054.808, 1157.837, 1157.854
15172.536, 115.6921, 4053.724, 1157.745, 1157.829
15172.569, 115.689, 4051.199, 1157.657, 1157.796
15172.602, 115.6611, 4047.63, 1157.934, 1157.914
15172.636, 115.6547, 4045.25, 1158.107, 1157.982
15172.669, 115.6281, 4044.489, 1158.09, 1157.968
15172.702, 115.6363, 4041.324, 1158.152, 1158.005
15172.736, 115.5782, 4044.358, 1158.001, 1157.934
15172.769, 115.5358, 4047.712, 1157.92, 1157.961
15172.802, 115.5276, 4048.559, 1157.909, 1157.969
15172.836, 115.5208, 4051.981, 1157.72, 1157.912
15172.869, 115.4792, 4054.523, 1157.794, 1157.93
15172.902, 115.434, 4055.551, 1157.696, 1157.873
15172.936, 115.4181, 4054.178, 1157.682, 1157.794
15172.969, 115.4675, 4054.607, 1157.649, 1157.721
15173.002, 115.521, 4056.801, 1157.694, 1157.711
15173.036, 115.5812, 4057.338, 1157.738, 1157.706
15173.069, 115.6564, 4056.903, 1157.855, 1157.745
15173.102, 115.6558, 4056.703, 1157.8, 1157.695
15173.136, 115.699, 4056.182, 1157.605, 1157.594
15173.169, 115.6524, 4056.266, 1157.715, 1157.639
15173.202, 115.5697, 4054.587, 1158.022, 1157.786
15173.236, 115.4766, 4052.729, 1158.138, 1157.892
15173.269, 115.3521, 4050.852, 1158.221, 1158.027
15173.302, 115.2903, 4049.556, 1158.251, 1158.114
15173.336, 115.2926, 4048.752, 1158.252, 1158.16
15173.369, 115.3045, 4047.383, 1158.255, 1158.22
15173.402, 115.315, 4045.475, 1158.307, 1158.286
15173.436, 115.3133, 4046.402, 1158.196, 1158.3
15173.469, 115.3267, 4047.787, 1158.008, 1158.258
15173.502, 115.3536, 4050.854, 1157.832, 1158.144
15173.536, 115.3372, 4051.896, 1158.044, 1158.218
15173.569, 115.3414, 4053.055, 1157.894, 1158.094
15173.602, 115.3575, 4056.274, 1157.654, 1157.912
15173.636, 115.3751, 4057.313, 1157.558, 1157.791
15173.669, 115.3955, 4058.318, 1157.629, 1157.755
15173.702, 115.4002, 4056.655, 1157.744, 1157.735
15173.736, 115.402, 4055.888, 1157.97, 1157.788
15173.769, 115.3724, 4057.38, 1158.097, 1157.812
15173.802, 115.3766, 4057.927, 1157.936, 1157.721
15173.836, 115.3571, 4057.488, 1157.93, 1157.757
15173.869, 115.318, 4055.561, 1158.13, 1157.889
15173.902, 115.2728, 4055.225, 1158.053, 1157.919
15173.936, 115.2016, 4054.059, 1157.995, 1157.96
15173.969, 115.1211, 4051.323, 1158.121, 1158.073
15174.002, 115.1313, 4050.363, 1158.097, 1158.097
15174.036, 115.1116, 4050.197, 1158.074, 1158.117
15174.069, 115.0467, 4052.078, 1157.955, 1158.072
15174.102, 115.0471, 4056.438, 1157.991, 1158.093
15174.136, 115.1017, 4057.563, 1157.847, 1158.027
15174.169, 115.1472, 4059.21, 1157.809, 1157.976
15174.202, 115.1444, 4059.799, 1157.715, 1157.898
15174.236, 115.1818, 4061.292, 1157.813, 1157.885
15174.269, 115.1957, 4058.984, 1157.955, 1157.897
15174.302, 115.1589, 4060.029, 1157.948, 1157.856
15174.336, 115.1394, 4058.012, 1158.11, 1157.945
15174.369, 115.1605, 4056.535, 1158.046, 1157.93
15174.402, 115.153, 4056.656, 1157.822, 1157.844
15174.436, 115.1349, 4058.439, 1157.684, 1157.761
15174.502, 115.0951, 4060.2, 1157.539, 1157.666
15174.536, 115.0603, 4062.157, 1157.041, 1157.392
15174.569, 115.0164, 4063.387, 1156.92, 1157.286
15174.602, 115.0004, 4064.869, 1157.043, 1157.244
15174.636, 115.0341, 4067.295, 1157.088, 1157.171
15174.669, 115.0484, 4071.581, 1157.371, 1157.247
15174.702, 115.039, 4072.552, 1157.454, 1157.206
15174.736, 115.0535, 4073.042, 1157.62, 1157.262
15174.769, 115.0526, 4071.038, 1157.674, 1157.298
15174.802, 115.0486, 4071.804, 1157.812, 1157.417
15174.836, 115.0897, 4072.554, 1157.499, 1157.319
15174.869, 115.06, 4075.454, 1157.294, 1157.309
15174.902, 115.0083, 4077.354, 1157.3, 1157.352
15174.936, 115.0144, 4076.924, 1157.159, 1157.323
15174.969, 115.0334, 4078.085, 1156.57, 1157.039
15175.002, 115.048, 4078.707, 1156.259, 1156.806
15175.036, 115.0199, 4075.488, 1156.301, 1156.749
15175.069, 114.9324, 4072.738, 1156.275, 1156.591
15175.102, 114.8711, 4068.154, 1155.951, 1156.262
15175.136, 114.8306, 4065.496, 1156.084, 1156.155
15175.169, 114.8589, 4064.604, 1155.962, 1155.959
15175.202, 114.8859, 4062.475, 1155.898, 1155.755
15175.236, 114.9349, 4061.516, 1155.654, 1155.518
15175.269, 115.0384, 4058.948, 1155.367, 1155.306
15175.302, 115.0689, 4054.997, 1154.909, 1155.029
15175.336, 115.069, 4053.922, 1154.644, 1154.82
15175.369, 115.0638, 4055.188, 1154.501, 1154.611
15175.402, 115.0425, 4055.459, 1154.392, 1154.46
15175.436, 115.0122, 4054.127, 1154.119, 1154.233
15175.469, 114.9846, 4054.464, 1153.765, 1153.912
15175.502, 114.9883, 4054.299, 1153.318, 1153.519
15175.536, 115.0008, 4055.464, 1153.082, 1153.245
15175.569, 115.0325, 4057.229, 1152.738, 1152.925
15175.602, 115.1321, 4057.592, 1152.439, 1152.588
15175.636, 115.239, 4057.569, 1152.38, 1152.352
15175.669, 115.2229, 4057.09, 1152.202, 1152.099
15175.702, 115.2305, 4059.635, 1152.083, 1151.913
15175.736, 115.2315, 4056.31, 1151.993, 1151.736
15175.769, 115.1959, 4054.114, 1151.807, 1151.535
15175.802, 115.1341, 4053.122, 1151.584, 1151.394
15175.836, 115.0868, 4052.562, 1151.328, 1151.216
15175.869, 115.0576, 4051.325, 1151.302, 1151.143
15175.902, 114.9969, 4047.552, 1151.036, 1150.956
15175.936, 115.0029, 4049.775, 1150.637, 1150.698
15175.969, 115.0074, 4053.411, 1150.599, 1150.592
15176.002, 114.9687, 4056.904, 1150.347, 1150.41
15176.036, 114.9836, 4060.07, 1150.22, 1150.28
15176.069, 114.9695, 4059.7, 1150.283, 1150.241
15176.102, 114.996, 4060.391, 1150.097, 1150.068
15176.136, 114.9869, 4063.304, 1150.075, 1149.966
15176.169, 115.0388, 4062.577, 1149.973, 1149.841
15176.202, 115.0152, 4062.941, 1150.019, 1149.813
15176.236, 114.9512, 4061.451, 1149.795, 1149.679
15176.269, 114.9353, 4062.481, 1149.701, 1149.628
15176.302, 114.9291, 4063.83, 1149.738, 1149.636
15176.336, 114.9612, 4059.977, 1149.669, 1149.598
15176.369, 115.0115, 4058.362, 1149.639, 1149.576
15176.402, 115.0444, 4055.755, 1149.687, 1149.59
15176.436, 115.1635, 4056.663, 1149.591, 1149.555
15176.469, 115.3068, 4059.19, 1149.632, 1149.575
15176.502, 115.3527, 4060.703, 1149.156, 1149.333
15176.536, 115.4176, 4060.523, 1149.162, 1149.314
15176.569, 115.4054, 4058.031, 1149.224, 1149.31
15176.602, 115.3628, 4055.736, 1149.333, 1149.313
15176.636, 115.3416, 4052.481, 1149.295, 1149.274
15176.669, 115.2137, 4052.294, 1149.275, 1149.233
15176.702, 115.189, 4052.938, 1149.132, 1149.142
15176.736, 115.202, 4052.571, 1149.075, 1149.096
15176.769, 115.2508, 4053.024, 1148.842, 1148.942
15176.802, 115.3027, 4056.375, 1148.867, 1148.928
15176.836, 115.3886, 4057.826, 1148.833, 1148.913
15176.869, 115.4846, 4055.731, 1148.779, 1148.842
15176.902, 115.554, 4052.074, 1148.74, 1148.755
15176.936, 115.657, 4048.501, 1148.723, 1148.706
15176.969, 115.6429, 4041.506, 1148.749, 1148.702
15177.002, 115.765, 4038.302, 1148.954, 1148.79
15177.036, 115.8202, 4037.852, 1149.05, 1148.856
15177.069, 115.4905, 4038.452, 1149.043, 1148.879
15177.102, 115.4959, 4038.789, 1149.103, 1148.945
15177.136, 115.1976, 4039.818, 1148.839, 1148.831
15177.169, 114.9202, 4043.86, 1148.667, 1148.727
15177.202, 114.6922, 4045.577, 1148.375, 1148.618
15177.236, 114.5377, 4045.097, 1148.452, 1148.669
15177.269, 114.4327, 4047.017, 1148.787, 1148.83
15177.302, 114.4108, 4047.709, 1148.733, 1148.771
15177.336, 114.5076, 4047.65, 1148.849, 1148.785
15177.369, 114.5814, 4047.677, 1149.166, 1148.919
15177.402, 114.6592, 4048.052, 1149.243, 1148.978
15177.436, 114.7262, 4048.285, 1149.528, 1149.155
15177.469, 114.682, 4049.039, 1149.706, 1149.369
15177.502, 114.6567, 4051.596, 1149.803, 1149.538
15177.536, 114.7085, 4052.406, 1149.906, 1149.711
15177.569, 114.7027, 4051.779, 1149.81, 1149.757
15177.602, 114.6861, 4052.503, 1149.708, 1149.791
15177.636, 114.655, 4051.819, 1149.696, 1149.905
15177.669, 114.6912, 4052.385, 1149.833, 1150.063
15177.702, 114.6953, 4053.255, 1149.885, 1150.122
15177.736, 114.6866, 4054.148, 1149.938, 1150.166
15177.769, 114.4263, 4057.391, 1149.746, 1150.043
15177.802, 114.2238, 4058.074, 1149.846, 1150.018
15177.836, 114.0524, 4061.508, 1149.967, 1150.033
15177.869, 113.9537, 4062.487, 1150.134, 1150.08
15177.902, 113.9486, 4063.979, 1150.196, 1150.143
15177.936, 114.1744, 4065.23, 1150.178, 1150.163
15177.969, 114.4391, 4066.431, 1150.339, 1150.216
15178.002, 114.6986, 4071.957, 1150.461, 1150.288
15178.069, 114.8907, 4071.585, 1150.851, 1150.555
15178.102, 115.0394, 4068.526, 1151.188, 1150.811
15178.136, 115.0603, 4065.19, 1151.346, 1151.05
15178.169, 115.0785, 4060.788, 1151.516, 1151.267
15178.202, 115.0364, 4056.013, 1151.658, 1151.468
15178.236, 115.1013, 4051.373, 1151.738, 1151.642
15178.269, 115.1682, 4047.101, 1151.871, 1151.83
15178.302, 115.1493, 4043.648, 1151.758, 1151.905
15178.336, 115.1864, 4043.874, 1151.869, 1152.073
15178.369, 115.1635, 4048.85, 1151.985, 1152.22
15178.402, 115.0741, 4050.774, 1152.407, 1152.461
15178.436, 115.0119, 4054.184, 1152.346, 1152.466
15178.469, 114.951, 4054.342, 1152.546, 1152.583
15178.502, 114.9625, 4055.592, 1152.562, 1152.643
15178.536, 114.9557, 4057.668, 1152.539, 1152.669
15178.569, 114.9931, 4058.452, 1152.613, 1152.733
15178.602, 114.9793, 4061.239, 1152.693, 1152.78
15178.636, 115.0602, 4062.375, 1152.826, 1152.866
15178.669, 115.0658, 4063.185, 1153.115, 1153.035
15178.702, 115.0484, 4066.466, 1153.198, 1153.111
15178.736, 115.0381, 4065.8, 1153.413, 1153.275
15178.769, 115.0246, 4066.18, 1153.617, 1153.472
15178.802, 114.9993, 4065.133, 1153.687, 1153.569
15178.836, 114.941, 4065.313, 1153.554, 1153.582
15178.869, 114.8672, 4064.909, 1153.712, 1153.734
15178.902, 114.7906, 4065.615, 1153.662, 1153.766
15178.936, 114.7591, 4064.949, 1153.71, 1153.839
15178.969, 114.8032, 4066.395, 1153.812, 1153.905
15179.002, 114.7758, 4068.777, 1153.859, 1153.954
15179.036, 114.6946, 4070.656, 1153.876, 1153.994
15179.069, 114.6587, 4071.579, 1153.788, 1153.964
15179.102, 114.6508, 4074.758, 1153.799, 1153.923
15179.136, 114.5834, 4076.596, 1153.779, 1153.91
15179.169, 114.4876, 4079.546, 1154.102, 1154.057
15179.202, 114.4688, 4081.625, 1154.23, 1154.098
15179.236, 114.4471, 4082.405, 1154.38, 1154.199
15179.269, 114.4992, 4082.086, 1154.346, 1154.209
15179.302, 114.4754, 4078.865, 1154.436, 1154.297
15179.336, 114.5232, 4079.093, 1154.379, 1154.328
15179.369, 114.5359, 4078.794, 1154.498, 1154.434
15179.402, 114.546, 4075.323, 1154.63, 1154.579
15179.436, 114.5002, 4075.474, 1154.455, 1154.554
15179.469, 114.3298, 4075.273, 1154.746, 1154.728
15179.502, 114.2496, 4073.81, 1154.868, 1154.792
15179.536, 114.2622, 4070.2, 1155.048, 1154.949
15179.569, 114.2549, 4067.022, 1155.198, 1155.069
15179.602, 114.2628, 4063.527, 1155.181, 1155.138
15179.636, 114.2446, 4061.187, 1155.079, 1155.142
15179.669, 114.2634, 4058.663, 1154.974, 1155.128
15179.702, 114.3163, 4056.432, 1154.951, 1155.121
15179.736, 114.2929, 4057.448, 1155.064, 1155.168
15179.769, 114.3057, 4059.833, 1155.209, 1155.27
15179.802, 114.3303, 4062.608, 1155.211, 1155.259
15179.836, 114.3301, 4066.22, 1155.235, 1155.299
15179.869, 114.3745, 4063.935, 1155.315, 1155.319
15179.902, 114.4101, 4063.153, 1155.324, 1155.317
15179.936, 114.3968, 4060.216, 1155.528, 1155.419
15179.969, 114.3479, 4057.433, 1155.842, 1155.62
15180.002, 114.3153, 4058.164, 1155.817, 1155.656
15180.036, 114.3257, 4055.386, 1155.812, 1155.717
15180.069, 114.2705, 4054.626, 1156.07, 1155.9
15180.102, 114.3391, 4052.589, 1156.289, 1156.06
15180.136, 114.4251, 4054.504, 1156.236, 1156.163
15180.169, 114.4094, 4057.266, 1156.455, 1156.367
15180.202, 114.3474, 4057.013, 1156.398, 1156.44
15180.236, 114.298, 4060.154, 1156.327, 1156.48
15180.269, 114.2889, 4062.018, 1156.376, 1156.526
15180.302, 114.2268, 4064.302, 1156.281, 1156.478
15180.336, 114.2073, 4065.658, 1156.454, 1156.592
15180.369, 114.1631, 4066.397, 1156.39, 1156.575
15180.402, 114.1838, 4065.271, 1156.61, 1156.675
15180.436, 114.2683, 4063.521, 1156.678, 1156.702
15180.469, 114.3321, 4063.017, 1156.505, 1156.596
15180.502, 114.3767, 4063.423, 1156.48, 1156.546
15180.536, 114.3512, 4061.233, 1156.489, 1156.544
15180.569, 114.3911, 4059.114, 1156.582, 1156.584
15180.602, 114.3787, 4059.002, 1156.626, 1156.619
15180.636, 114.3102, 4057.143, 1156.702, 1156.68
15180.669, 114.3028, 4055.866, 1156.704, 1156.644
15180.702, 114.2895, 4054.569, 1156.38, 1156.482
15180.736, 114.2743, 4053.132, 1156.42, 1156.493
15180.769, 114.3505, 4053.067, 1156.469, 1156.517
15180.802, 114.3424, 4053.834, 1156.503, 1156.533
15180.836, 114.3627, 4055.339, 1156.433, 1156.499
15180.869, 114.3189, 4057.465, 1156.369, 1156.421
15180.902, 114.289, 4058.593, 1156.428, 1156.405
15180.936, 114.334, 4058.776, 1156.658, 1156.503
15180.969, 114.352, 4060.39, 1156.665, 1156.498
15181.002, 114.3107, 4061.293, 1156.59, 1156.506
15181.036, 114.3342, 4062.307, 1156.481, 1156.483
15181.069, 114.3165, 4062.172, 1156.499, 1156.504
15181.102, 114.3504, 4062.276, 1156.657, 1156.578
15181.136, 114.3528, 4060.246, 1156.752, 1156.625
15181.169, 114.3699, 4059.833, 1156.708, 1156.645
15181.202, 114.3345, 4060.175, 1156.658, 1156.665
15181.236, 114.2697, 4058.551, 1156.833, 1156.784
15181.269, 114.3211, 4056.504, 1157.075, 1156.923
15181.302, 114.2649, 4054.423, 1157.06, 1156.97
15181.336, 114.2643, 4054.29, 1157.167, 1157.066
15181.369, 114.2942, 4052.157, 1157.212, 1157.122
15181.402, 114.2778, 4054.67, 1157.049, 1157.102
15181.436, 114.2491, 4053.994, 1157.077, 1157.151
15181.469, 114.1649, 4054.81, 1156.965, 1157.123
15181.502, 114.0261, 4056.401, 1156.836, 1157.063
15181.536, 113.9599, 4057.191, 1156.842, 1157.053
15181.602, 113.8696, 4056.723, 1156.821, 1157.01
15181.636, 113.8589, 4058.489, 1156.652, 1156.884
15181.669, 113.8382, 4062.02, 1156.634, 1156.808
15181.702, 113.8586, 4065.521, 1156.789, 1156.805
15181.736, 113.9037, 4068.635, 1156.928, 1156.822
15181.769, 113.9062, 4072.799, 1156.834, 1156.758
15181.802, 113.8838, 4074.609, 1156.764, 1156.702
15181.836, 113.8272, 4075.512, 1156.522, 1156.56
15181.869, 113.7197, 4075.657, 1156.677, 1156.608
15181.902, 113.6676, 4072.905, 1156.832, 1156.674
15181.936, 113.5672, 4072.379, 1156.879, 1156.734
15181.969, 113.5404, 4070.155, 1156.894, 1156.792
15182.002, 113.5206, 4070.643, 1157.137, 1156.934
15182.036, 113.5455, 4069.687, 1157.232, 1157.023
15182.069, 113.566, 4069.596, 1157.108, 1157.006
15182.102, 113.618, 4073.621, 1157.032, 1157.016
15182.136, 113.6408, 4075.863, 1157.047, 1157.087
15182.169, 113.6466, 4077.075, 1157.017, 1157.12
15182.202, 113.6112, 4079.63, 1156.959, 1157.09
15182.236, 113.514, 4081.519, 1156.67, 1156.939
15182.269, 113.5921, 4083.568, 1156.763, 1156.953
15182.302, 113.6336, 4080.682, 1156.804, 1156.925
15182.336, 113.6421, 4075.521, 1156.98, 1156.973
15182.369, 113.6806, 4072.029, 1157.03, 1156.99
15182.402, 113.6939, 4068.174, 1157.105, 1157.027
15182.436, 113.7125, 4067.392, 1156.986, 1156.936
15182.469, 113.7374, 4066.709, 1156.941, 1156.882
15182.502, 113.7189, 4065.855, 1156.968, 1156.88
15182.536, 113.7147, 4068.792, 1157.004, 1156.946
15182.569, 113.7005, 4068.151, 1156.96, 1156.973
15182.602, 113.7441, 4068.469, 1156.936, 1156.957
15182.636, 113.6972, 4066.075, 1156.896, 1156.942
15182.669, 113.6431, 4063.587, 1156.974, 1156.987
15182.702, 113.6256, 4063.453, 1156.676, 1156.825
15182.736, 113.6145, 4062.599, 1156.583, 1156.736
15182.769, 113.6471, 4063.746, 1156.328, 1156.586
15182.802, 113.6951, 4067.153, 1156.043, 1156.385
15182.836, 113.7365, 4068.06, 1155.817, 1156.164
15182.869, 113.7613, 4070.971, 1155.813, 1156.023
15182.902, 113.8305, 4070.802, 1155.819, 1155.887
15182.936, 113.8969, 4072.343, 1156.083, 1155.939
15182.969, 113.9016, 4072.264, 1155.988, 1155.817
15183.002, 113.8766, 4073.541, 1156.021, 1155.776
15183.036, 113.9077, 4073.462, 1155.874, 1155.684
