time[ms], HeartBeat(RGB), HeartBeat(IR), HeartBeat(depth), Breathing(depth)
537407.15, 126.4843, 11479.09, 703.8807, 704.0172
537407.216, 126.4834, 11460.52, 703.5386, 703.9297
537407.283, 126.4672, 11444.66, 703.1353, 703.7918
537407.35, 126.4476, 11429.84, 703.0132, 703.7375
537407.416, 126.407, 11425.44, 703.0831, 703.6846
537407.483, 126.4159, 11425.87, 703.2193, 703.6011
537407.55, 126.3901, 11434.96, 703.549, 703.6385
537407.616, 126.3964, 11443.12, 704.0727, 703.8152
537407.683, 126.4312, 11452.99, 704.2147, 703.8452
537407.75, 126.446, 11460.06, 704.2291, 703.855
537407.816, 126.4335, 11489.3, 704.2805, 703.9225
537407.883, 126.4436, 11488.87, 704.3553, 704.0472
537407.95, 126.4183, 11482.32, 704.5203, 704.22
537408.016, 126.3392, 11470.4, 704.5809, 704.3579
537408.083, 126.2702, 11455.13, 704.8613, 704.6606
537408.15, 126.176, 11463.75, 705.2272, 705.0282
537408.216, 126.1743, 11448.41, 705.5424, 705.3363
537408.283, 126.1012, 11437.46, 705.5886, 705.4792
537408.35, 126.0275, 11428.93, 705.6691, 705.6647
537408.416, 126.0219, 11426.77, 705.3927, 705.6478
537408.483, 126.0471, 11431.64, 705.1479, 705.575
537408.55, 126.0661, 11433.48, 705.1495, 705.5709
537408.616, 126.1322, 11439.54, 705.1436, 705.5363
537408.683, 126.1759, 11444.61, 705.1403, 705.509
537408.75, 126.2005, 11447.78, 705.2604, 705.4991
537408.816, 126.1867, 11450.15, 705.518, 705.5519
537408.883, 126.16, 11443.58, 705.647, 705.5821
537408.95, 126.0982, 11433.95, 705.7524, 705.6388
537409.016, 126.0656, 11410.15, 706.0243, 705.7469
537409.083, 126.0416, 11388.49, 706.0567, 705.7978
537409.15, 126.0651, 11372.02, 706.0906, 705.8766
537409.216, 126.0739, 11359.94, 705.9515, 705.8652
537409.283, 126.1374, 11357.16, 706.1336, 706.033
537409.35, 126.2435, 11360.01, 706.0789, 706.0779
537409.416, 126.2846, 11367.64, 705.9204, 706.077
537409.483, 126.2938, 11378.27, 706.1595, 706.2505
537409.55, 126.3674, 11384.46, 706.58, 706.5109
537409.616, 126.2928, 11408.49, 707.0446, 706.7833
537409.683, 126.2403, 11423.69, 707.5389, 707.1035
537409.75, 126.1672, 11433.35, 707.8326, 707.3482
537409.816, 126.1064, 11421, 707.8751, 707.5093
537409.883, 126.0465, 11402.5, 707.9434, 707.7304
537409.95, 126.0209, 11390.18, 707.9379, 707.8784
537410.016, 126.1086, 11381.39, 707.7066, 707.9265
537410.083, 126.1946, 11377.34, 707.4313, 707.9196
537410.15, 126.2924, 11379.8, 707.2887, 707.8915
537410.216, 126.3818, 11386.22, 707.1666, 707.7953
537410.283, 126.3782, 11395.8, 707.3517, 707.8184
537410.35, 126.3509, 11402.69, 707.4783, 707.7999
537410.416, 126.2709, 11376.21, 707.5893, 707.7549
537410.483, 126.2008, 11345.69, 707.6406, 707.6909
537410.55, 126.1129, 11316.78, 707.9298, 707.7359
537410.616, 126.0558, 11296.78, 708.0568, 707.773
537410.683, 126.1612, 11280.63, 708.2405, 707.8587
537410.75, 126.2431, 11270.66, 708.5114, 708.0375
537410.816, 126.3248, 11272.45, 708.6149, 708.2129
537410.883, 126.4653, 11282.57, 708.6531, 708.3875
537410.95, 126.5789, 11293.17, 708.7185, 708.5555
537411.016, 126.6746, 11299.63, 708.7496, 708.7151
537411.083, 126.73, 11297.88, 708.7698, 708.8443
537411.15, 126.7469, 11289.81, 708.8322, 708.9661
537411.216, 126.679, 11278.91, 708.8938, 709.0622
537411.283, 126.6099, 11265.9, 708.9943, 709.1577
537411.35, 126.5878, 11253.87, 709.1942, 709.2665
537411.416, 126.4892, 11247.23, 709.4414, 709.3937
537411.483, 126.4233, 11246.59, 709.572, 709.4924
537411.55, 126.3695, 11249.04, 709.6591, 709.5787
537411.616, 126.3558, 11254.22, 709.4988, 709.5601
537411.683, 126.3836, 11260.51, 709.4821, 709.5847
537411.75, 126.4583, 11268.09, 709.2633, 709.4934
537411.816, 126.4855, 11271.23, 709.1949, 709.4539
537411.883, 126.4665, 11269.76, 709.0048, 709.3528
537411.95, 126.4024, 11264.11, 708.7273, 709.1537
537412.016, 126.312, 11256.45, 708.7798, 709.0961
537412.083, 126.257, 11248.6, 708.7033, 708.9596
537412.15, 126.1329, 11243.02, 708.7498, 708.8647
537412.216, 126.0538, 11239.3, 708.7949, 708.7772
537412.283, 126.0192, 11239.44, 708.8665, 708.7376
537412.35, 126.0237, 11247.76, 709.0147, 708.7462
537412.416, 126.0602, 11252.97, 709.0571, 708.7495
537412.483, 126.093, 11259.03, 709.1939, 708.8224
537412.55, 126.1116, 11262.79, 709.3188, 708.9361
537412.616, 126.1309, 11261.23, 709.3756, 709.0583
537412.683, 126.1567, 11254.46, 709.3698, 709.1457
537412.75, 126.1858, 11246.4, 709.6241, 709.3927
537412.816, 126.1313, 11233.69, 709.6838, 709.5321
537412.883, 126.1121, 11221.93, 709.7136, 709.6524
537412.95, 126.108, 11213.28, 709.8707, 709.8108
537413.016, 126.1674, 11221.47, 710.0885, 710.0152
537413.083, 126.217, 11229.72, 710.134, 710.1186
537413.15, 126.2406, 11242.57, 710.046, 710.147
537413.216, 126.2684, 11254.65, 710.1317, 710.2303
537413.283, 126.2908, 11263.86, 710.0474, 710.217
537413.35, 126.2382, 11271.44, 710.0335, 710.2512
537413.416, 126.1488, 11269.9, 710.0074, 710.2163
537413.483, 125.9155, 11262.3, 710.1138, 710.2713
537413.55, 125.7176, 11250.51, 710.2554, 710.3337
537413.616, 125.5576, 11236.78, 710.2584, 710.3151
537413.683, 125.5793, 11227.39, 710.0833, 710.1994
537413.75, 125.555, 11221.69, 710.278, 710.2776
537413.816, 125.5433, 11221, 710.2815, 710.2843
537413.883, 125.5744, 11251.6, 710.252, 710.2592
537413.95, 125.6445, 11286.12, 710.2561, 710.2618
537414.016, 125.7234, 11316.83, 710.1977, 710.2219
537414.083, 125.7502, 11317.47, 710.2119, 710.2465
537414.15, 125.7872, 11303.52, 710.2468, 710.2403
537414.216, 125.772, 11303.03, 710.3289, 710.2736
537414.283, 125.7827, 11294.21, 710.4924, 710.3892
537414.35, 125.7774, 11284.44, 710.5911, 710.4876
537414.416, 125.6473, 11252.19, 710.8151, 710.6039
537414.483, 125.5153, 11246.91, 710.8858, 710.6776
537414.55, 125.4635, 11253.33, 710.9615, 710.7894
537414.616, 125.4035, 11264.02, 711.191, 710.9711
537414.683, 125.3688, 11275.79, 711.2692, 711.1093
537414.75, 125.4097, 11280.75, 711.0391, 711.0791
537414.816, 125.4902, 11287.95, 710.9765, 711.1305
537414.883, 125.6103, 11299.22, 710.8758, 711.1258
537414.95, 125.7202, 11310.83, 710.7632, 711.0615
537415.016, 125.7913, 11316.08, 710.6993, 710.9993
537415.083, 125.8024, 11316.78, 710.7415, 711.0033
537415.15, 125.7164, 11325.1, 710.5128, 710.8293
537415.216, 125.7009, 11320.55, 710.5775, 710.7693
537415.283, 125.6199, 11323.59, 710.8635, 710.8181
537415.35, 125.4399, 11357.62, 711.1718, 710.915
537415.416, 125.3215, 11386.05, 711.4224, 711.0516
537415.483, 125.3038, 11440.21, 711.9731, 711.3642
537415.55, 125.4243, 11464.14, 712.114, 711.5393
537415.616, 125.709, 11470.58, 711.8537, 711.5505
537415.683, 126.0169, 11491.31, 711.9998, 711.7629
537415.75, 126.2602, 11502.6, 712.0326, 711.9329
537415.816, 126.3926, 11501.76, 711.9518, 712.0555
537415.883, 126.458, 11515.77, 711.9041, 712.1472
537415.95, 126.3731, 11526.49, 712.3229, 712.4454
537416.016, 126.2519, 11534.99, 712.3306, 712.5004
537416.083, 126.1362, 11537.55, 712.2109, 712.4411
537416.15, 126.05, 11536.3, 712.0435, 712.3349
537416.216, 125.9646, 11527.71, 711.8181, 712.2034
537416.283, 125.9659, 11518.03, 711.3842, 711.9441
537416.35, 126.0249, 11511.94, 711.0386, 711.6381
537416.416, 126.067, 11506.06, 710.4406, 711.1694
537416.483, 126.079, 11501.47, 709.8089, 710.6075
537416.55, 126.041, 11502.19, 709.0223, 709.9337
537416.616, 125.9696, 11501.25, 708.6392, 709.3851
537416.683, 125.8423, 11496.3, 708.3751, 708.913
537416.75, 125.7041, 11487.15, 708.1231, 708.439
537416.816, 125.5973, 11502.35, 707.8091, 707.9467
537416.883, 125.5084, 11513.47, 707.5612, 707.4525
537416.95, 125.4794, 11520.02, 707.2949, 706.9854
537417.016, 125.4577, 11525.28, 707.0956, 706.653
537417.083, 125.4529, 11526.65, 706.8845, 706.3765
537417.15, 125.4784, 11528.61, 706.5834, 706.1066
537417.216, 125.5588, 11529, 706.1984, 705.8472
537417.283, 125.6293, 11526.62, 705.7468, 705.5671
537417.35, 125.6485, 11525.26, 705.345, 705.2543
537417.416, 125.5741, 11525.2, 705.0273, 704.991
537417.483, 125.4335, 11531.43, 704.7106, 704.7377
537417.55, 125.2527, 11536.6, 704.3688, 704.4608
537417.616, 125.0731, 11546.24, 703.8292, 704.0425
537417.683, 124.9026, 11549.33, 703.2248, 703.5459
537417.75, 124.8265, 11549.41, 702.6661, 703.0129
537417.816, 124.7879, 11550.68, 702.0475, 702.429
537417.883, 124.8008, 11554.56, 701.5602, 701.8856
537417.95, 124.8595, 11558.16, 701.147, 701.4096
537418.016, 124.9163, 11564.8, 701.1052, 701.1179
537418.083, 124.9701, 11572.55, 701.0301, 700.8102
537418.15, 125.037, 11576.42, 701.3128, 700.7203
537418.216, 125.0596, 11572.47, 701.6749, 700.7654
537418.283, 124.9877, 11561.15, 701.893, 700.8541
537418.35, 124.9183, 11542.92, 702.2432, 701.1134
537418.416, 124.8007, 11523.21, 702.2708, 701.2906
537418.483, 124.7055, 11509.17, 702.319, 701.5313
537418.55, 124.6304, 11498.39, 702.4432, 701.8361
537418.616, 124.5882, 11494.93, 702.5269, 702.1335
537418.683, 124.5917, 11495.27, 702.5899, 702.4125
537418.75, 124.5939, 11497.97, 702.5752, 702.6545
537418.816, 124.6459, 11499.89, 702.7801, 702.9388
537418.883, 124.7264, 11498.88, 703.0216, 703.1987
537418.95, 124.8004, 11493.24, 703.3287, 703.4548
537419.016, 124.8387, 11485.09, 703.7008, 703.7159
537419.083, 124.8572, 11469.47, 703.9573, 703.9467
537419.15, 124.8521, 11453.77, 704.3014, 704.2056
537419.216, 124.7648, 11434.8, 704.4955, 704.402
537419.283, 124.6776, 11421.85, 704.4931, 704.5128
537419.35, 124.5959, 11413.06, 704.4706, 704.6331
537419.416, 124.5182, 11415.75, 704.3792, 704.6896
537419.483, 124.4722, 11422.57, 704.4667, 704.8251
537419.55, 124.4884, 11431.47, 704.3832, 704.8409
537419.616, 124.4939, 11444.86, 704.291, 704.795
537419.683, 124.5363, 11462.59, 704.3319, 704.7881
537419.75, 124.5954, 11475.5, 704.2542, 704.6696
537419.816, 124.663, 11483.44, 704.4645, 704.688
537419.883, 124.7091, 11490.77, 704.6957, 704.7437
537419.95, 124.7795, 11497.8, 704.9369, 704.8248
537420.016, 124.7604, 11502.32, 704.9688, 704.811
537420.083, 124.6727, 11498.72, 704.991, 704.8129
537420.15, 124.5688, 11489.01, 705.0313, 704.8496
537420.216, 124.4605, 11476.65, 705.2991, 705.0471
537420.283, 124.3622, 11465.62, 705.4118, 705.2005
537420.35, 124.2958, 11457.73, 705.5778, 705.3888
537420.416, 124.2821, 11461.98, 705.5044, 705.4648
537420.483, 124.3158, 11465.83, 705.3074, 705.4406
537420.55, 124.3991, 11476.53, 705.2234, 705.4321
537420.616, 124.4667, 11492.98, 705.1989, 705.4268
537420.683, 124.5135, 11508.73, 705.2496, 705.4697
537420.75, 124.5603, 11525.07, 705.2889, 705.483
537420.816, 124.6069, 11538.35, 705.2314, 705.4319
537420.883, 124.6727, 11550.22, 705.2217, 705.3429
537420.95, 124.7023, 11555.69, 705.3823, 705.3579
537421.016, 124.7133, 11553.67, 705.2731, 705.2567
537421.083, 124.6504, 11548.06, 705.3785, 705.2864
537421.15, 124.5754, 11536.38, 705.4987, 705.3753
537421.216, 124.5348, 11525.96, 705.6566, 705.4777
537421.283, 124.499, 11518.03, 705.8072, 705.5812
537421.35, 124.4652, 11517.83, 705.8677, 705.6314
537421.416, 124.4752, 11520.85, 705.8577, 705.6798
537421.483, 124.5513, 11526.31, 705.8722, 705.77
537421.55, 124.6327, 11532.67, 705.8954, 705.8845
537421.616, 124.7069, 11540.99, 706.071, 706.0356
537421.683, 124.7764, 11549.99, 706.0166, 706.0883
537421.75, 124.8048, 11560.5, 706.0892, 706.1413
537421.816, 124.8471, 11570.86, 706.1321, 706.168
537421.883, 124.911, 11578.68, 706.0666, 706.155
537421.95, 124.9353, 11581.43, 706.1796, 706.234
537422.016, 124.8897, 11583.7, 706.0737, 706.2087
537422.083, 124.8004, 11579.74, 706.1296, 706.2405
537422.15, 124.7342, 11570.52, 706.6141, 706.4741
537422.216, 124.7114, 11562.31, 706.8976, 706.6368
537422.283, 124.6817, 11554.64, 706.9651, 706.7208
537422.35, 124.6969, 11553.17, 706.9802, 706.7877
537422.416, 124.7696, 11555.82, 707.2494, 707.0196
537422.483, 124.8632, 11561.7, 707.2465, 707.1307
537422.55, 124.9359, 11569.33, 707.2412, 707.2422
537422.616, 125.027, 11575.75, 707.0914, 707.248
537422.683, 125.1114, 11585.3, 707.0168, 707.2766
537422.75, 125.1792, 11593.99, 707.0341, 707.304
537422.816, 125.2778, 11598.43, 707.2354, 707.3851
537422.883, 125.3383, 11598.42, 707.4998, 707.5272
537422.95, 125.3531, 11591.1, 707.5246, 707.5726
537423.016, 125.3102, 11585.13, 707.7547, 707.6903
537423.083, 125.2822, 11576.03, 708.0406, 707.8368
537423.15, 125.2172, 11567.78, 708.0587, 707.8887
537423.216, 125.177, 11562.7, 708.1301, 707.9715
537423.283, 125.1509, 11559.52, 708.0342, 708.0085
537423.35, 125.0968, 11562.66, 707.9335, 708.0086
537423.416, 125.1409, 11572.03, 707.9879, 708.0984
537423.483, 125.199, 11584.32, 708.1409, 708.2458
537423.55, 125.2141, 11597.53, 708.1544, 708.2736
537423.616, 125.2343, 11601.28, 708.1675, 708.2916
537423.683, 125.2692, 11602.06, 708.0765, 708.235
537423.75, 125.2994, 11601.82, 708.1194, 708.2538
537423.816, 125.3651, 11600.32, 708.3466, 708.3515
537423.883, 125.3508, 11598.09, 708.2772, 708.3008
537423.95, 125.292, 11602.08, 708.4352, 708.3664
537424.016, 125.199, 11605.65, 708.4377, 708.3759
537424.083, 125.1182, 11607.16, 708.6136, 708.4702
537424.15, 125.0858, 11604.88, 708.6015, 708.4916
537424.216, 125.0921, 11603.94, 708.6127, 708.5513
537424.283, 125.1183, 11604.11, 708.6342, 708.598
537424.35, 125.1851, 11610.25, 708.6104, 708.6506
537424.416, 125.2666, 11616.76, 708.655, 708.7069
537424.483, 125.3664, 11626.92, 708.5826, 708.6645
537424.55, 125.4119, 11636.34, 708.5402, 708.6635
537424.616, 125.426, 11649.19, 708.5473, 708.6426
537424.683, 125.4364, 11657.62, 708.5225, 708.6189
537424.75, 125.4106, 11659.03, 708.6245, 708.657
537424.816, 125.4417, 11656.72, 708.4642, 708.5739
537424.883, 125.4095, 11649.65, 708.3546, 708.4761
537424.95, 125.331, 11637.62, 708.3932, 708.45
537425.016, 125.2871, 11627.22, 708.7405, 708.5844
537425.083, 125.235, 11619.82, 708.5869, 708.5042
537425.15, 125.2254, 11615.38, 708.6998, 708.5864
537425.216, 125.1925, 11616.76, 708.6381, 708.5491
537425.283, 125.1931, 11626.54, 708.4651, 708.4822
537425.35, 125.234, 11637.59, 708.3945, 708.4431
537425.416, 125.2945, 11648.72, 708.2752, 708.3816
537425.483, 125.4002, 11660.31, 708.3689, 708.4265
537425.55, 125.4739, 11667.71, 708.3803, 708.4297
537425.616, 125.4997, 11670.14, 708.394, 708.4122
537425.683, 125.494, 11664.71, 708.4825, 708.4119
537425.75, 125.4291, 11654.99, 708.5801, 708.473
537425.816, 125.3172, 11643.45, 708.7983, 708.5694
537425.883, 125.2135, 11629.99, 708.8807, 708.6531
537425.95, 125.1328, 11622.19, 708.8288, 708.6859
537426.016, 125.1101, 11616.86, 708.748, 708.6934
537426.083, 125.1101, 11620.03, 708.5022, 708.6154
537426.15, 125.1377, 11627.63, 708.4976, 708.603
537426.216, 125.1996, 11638.67, 708.5279, 708.6318
537426.283, 125.2282, 11648.03, 708.4404, 708.6113
537426.35, 125.2606, 11658.77, 708.3629, 708.5834
537426.416, 125.2975, 11669.57, 708.4525, 708.5621
537426.483, 125.3428, 11675.4, 708.7419, 708.6728
537426.55, 125.3384, 11674.26, 708.8862, 708.7147
537426.616, 125.2517, 11669.82, 708.9174, 708.7247
537426.683, 125.1574, 11661.13, 708.6832, 708.6274
537426.75, 125.0511, 11652.84, 708.5029, 708.5573
537426.816, 124.978, 11645.83, 708.5911, 708.6156
537426.883, 124.9507, 11639.95, 708.8138, 708.7319
537426.95, 124.9352, 11640.57, 708.7084, 708.705
537427.016, 124.948, 11646.9, 708.733, 708.7451
537427.083, 124.9489, 11652.44, 709.0367, 708.9229
537427.15, 125.0036, 11660.67, 709.1593, 709.0095
537427.216, 125.0148, 11672.18, 709.1437, 709.0386
537427.283, 125.0204, 11679.8, 709.0622, 709.0359
537427.35, 125.0202, 11683.65, 709.0146, 709.0621
537427.416, 124.9704, 11681.31, 709.0566, 709.1046
537427.483, 124.9015, 11674.04, 709.3214, 709.2622
537427.55, 124.8332, 11666.05, 709.6219, 709.448
537427.616, 124.7525, 11661.09, 709.7088, 709.5569
537427.683, 124.7208, 11660.36, 709.8632, 709.6952
537427.75, 124.7154, 11661.13, 709.718, 709.6846
537427.816, 124.736, 11666.21, 709.6359, 709.7288
537427.883, 124.7489, 11672.07, 709.4511, 709.6884
537427.95, 124.7351, 11679.05, 709.2334, 709.5916
537428.016, 124.7729, 11688.52, 709.0528, 709.4554
537428.083, 124.7884, 11694.6, 709.2682, 709.5084
537428.15, 124.7896, 11696.04, 709.2635, 709.447
537428.216, 124.7675, 11683.63, 709.2839, 709.3903
537428.283, 124.6941, 11669.51, 709.4039, 709.3712
537428.35, 124.6131, 11654.36, 709.8091, 709.536
537428.416, 124.5359, 11639.31, 710.074, 709.7084
537428.483, 124.4693, 11626.77, 710.411, 709.9133
537428.55, 124.4523, 11619.17, 710.7546, 710.1745
537428.616, 124.4638, 11620.07, 710.8722, 710.3723
537428.683, 124.4765, 11624.86, 711.0675, 710.6471
537428.75, 124.5096, 11636.87, 711.2675, 710.9305
537428.816, 124.5419, 11646.76, 711.1724, 711.1182
537428.883, 124.5885, 11653.38, 711.2108, 711.342
537428.95, 124.5941, 11657.09, 711.2955, 711.5289
537429.016, 124.5734, 11655.77, 711.4843, 711.7181
537429.083, 124.5046, 11647.97, 711.4738, 711.7654
537429.15, 124.4944, 11637.76, 711.4586, 711.7903
537429.216, 124.4781, 11628.29, 711.6392, 711.8767
537429.283, 124.4697, 11619.49, 711.7753, 711.9435
537429.35, 124.4866, 11616.79, 711.6692, 711.8693
537429.416, 124.5275, 11619.79, 711.6753, 711.8644
537429.483, 124.5798, 11626.09, 711.6611, 711.8214
537429.55, 124.5957, 11632.5, 711.7943, 711.8452
537429.616, 124.6433, 11641.96, 711.8149, 711.8363
537429.683, 124.6523, 11651.26, 712.0271, 711.9524
537429.75, 124.647, 11654.61, 712.0167, 711.9705
537429.816, 124.5976, 11649.13, 712.1879, 712.0864
537429.883, 124.5083, 11641.27, 712.2959, 712.1653
537429.95, 124.4428, 11632.22, 712.4671, 712.2827
537430.016, 124.3908, 11620, 712.4843, 712.3717
537430.083, 124.3619, 11610.74, 712.6568, 712.5248
537430.15, 124.3869, 11603.79, 712.7316, 712.6223
537430.216, 124.3974, 11602.03, 712.948, 712.8085
537430.283, 124.4392, 11607.05, 712.9957, 712.9257
537430.35, 124.4879, 11614.86, 712.9771, 712.9893
537430.416, 124.5314, 11623.16, 712.9985, 713.0646
537430.483, 124.6114, 11629.43, 713.0087, 713.1132
537430.55, 124.6239, 11631.9, 712.8297, 713.0737
537430.616, 124.595, 11628.03, 712.8954, 713.1134
537430.683, 124.5138, 11622.94, 712.9754, 713.1329
537430.75, 124.4275, 11615.83, 712.946, 713.0933
537430.816, 124.4024, 11607.12, 713.0477, 713.1205
537430.883, 124.3767, 11603, 713.2231, 713.1835
537430.95, 124.3974, 11601.55, 713.2872, 713.2047
537431.016, 124.4419, 11603.83, 713.4283, 713.2964
537431.083, 124.5158, 11610.03, 713.5299, 713.357
537431.15, 124.5893, 11617.25, 713.5502, 713.415
537431.216, 124.6241, 11623.97, 713.5547, 713.4737
537431.283, 124.6842, 11623.25, 713.7966, 713.6467
537431.35, 124.6661, 11618.07, 713.8797, 713.7496
537431.416, 124.6114, 11607.58, 713.9816, 713.8932
537431.483, 124.5593, 11593.92, 714.2034, 714.0781
537431.55, 124.5266, 11580.05, 714.2881, 714.2085
537431.616, 124.4893, 11570.08, 714.3533, 714.3179
537431.683, 124.4899, 11563.73, 714.4627, 714.4354
537431.75, 124.4834, 11566.48, 714.696, 714.6327
537431.816, 124.4286, 11572.19, 714.7446, 714.7358
537431.883, 124.4022, 11583.37, 714.7595, 714.8001
537431.95, 124.412, 11596.67, 714.5419, 714.7397
537432.016, 124.4289, 11608.17, 714.2452, 714.6172
537432.083, 124.4832, 11613.89, 714.1235, 714.5272
537432.15, 124.5293, 11611.54, 714.1933, 714.5182
537432.216, 124.5584, 11602.05, 714.3162, 714.5355
537432.283, 124.5559, 11591.78, 714.347, 714.4861
537432.35, 124.5369, 11579.49, 714.7964, 714.6532
537432.416, 124.5297, 11572.24, 715.0331, 714.7247
537432.483, 124.4719, 11567.06, 715.3667, 714.8994
537432.55, 124.4848, 11568.7, 715.386, 714.97
537432.616, 124.5225, 11582.56, 715.1105, 714.9489
537432.683, 124.5689, 11599.87, 714.9168, 714.9448
537432.75, 124.6082, 11614.2, 714.7151, 714.9112
537432.816, 124.6432, 11627.08, 714.5931, 714.8867
537432.883, 124.6731, 11633.76, 714.7737, 714.981
537432.95, 124.6981, 11629.69, 714.74, 714.9664
537433.016, 124.6803, 11618.85, 714.9579, 715.0355
537433.083, 124.6429, 11605.72, 715.2595, 715.181
537433.15, 124.6097, 11590.87, 715.5491, 715.3017
537433.216, 124.5841, 11582.41, 715.6102, 715.353
537433.283, 124.5979, 11584.25, 715.6105, 715.3849
537433.35, 124.5454, 11594.45, 715.4966, 715.3669
537433.416, 124.5324, 11611.55, 715.4302, 715.4
537433.483, 124.5001, 11627.04, 715.4044, 715.4551
537433.55, 124.473, 11643.39, 715.3049, 715.4426
537433.616, 124.4281, 11656.23, 715.3089, 715.4829
537433.683, 124.3733, 11664.68, 715.3471, 715.5377
537433.75, 124.3057, 11663.65, 715.3653, 715.5269
537433.816, 124.2542, 11651.76, 715.4373, 715.5479
537433.883, 124.1773, 11633.23, 715.6796, 715.6367
537433.95, 124.141, 11614.9, 715.8256, 715.6794
537434.016, 124.1114, 11599.51, 715.915, 715.7342
537434.083, 124.0897, 11596.9, 716.0756, 715.8331
537434.15, 124.1687, 11599.13, 715.9951, 715.8369
537434.216, 124.3704, 11605.69, 715.9075, 715.8705
537434.283, 124.6701, 11614.53, 715.8179, 715.8622
537434.35, 124.9953, 11610.9, 715.4636, 715.7302
537434.416, 125.2587, 11606.39, 715.1697, 715.6018
537434.483, 125.3627, 11602.96, 714.7795, 715.3582
537434.55, 125.3819, 11598.05, 714.1985, 714.9296
537434.616, 125.2922, 11594.83, 713.7087, 714.4947
537434.683, 125.1566, 11591.02, 713.034, 713.8956
537434.75, 124.9779, 11581.33, 712.3719, 713.241
537434.816, 124.8987, 11567.37, 711.883, 712.6362
537434.883, 124.9079, 11546.65, 711.3638, 711.9615
537434.95, 125.0052, 11525.66, 710.8813, 711.2992
537435.016, 125.145, 11496.63, 710.3385, 710.6121
537435.083, 125.3631, 11476.28, 709.9274, 709.9867
537435.15, 125.5884, 11459.08, 709.4564, 709.3792
537435.216, 125.7914, 11448.77, 708.9939, 708.8367
537435.283, 125.9251, 11445.11, 708.5279, 708.2997
537435.35, 125.9657, 11443.83, 708.1378, 707.8531
537435.416, 126.0268, 11432.92, 707.6171, 707.3726
537435.483, 125.9974, 11418.03, 707.3108, 706.9924
537435.55, 125.9159, 11400.92, 706.8126, 706.5632
537435.616, 125.849, 11384.79, 706.2746, 706.1239
537435.683, 125.7831, 11370.83, 705.4638, 705.5283
537435.75, 125.7602, 11374.85, 704.8748, 705.0266
537435.816, 125.7456, 11386.41, 704.4908, 704.605
537435.883, 125.7428, 11400.4, 704.1292, 704.1709
537435.95, 125.6814, 11410.72, 704.0934, 703.9229
537436.016, 125.6205, 11416.81, 703.9876, 703.6401
537436.083, 125.6436, 11410.39, 704.0737, 703.5117
537436.15, 125.6332, 11398.16, 704.0869, 703.4011
537436.216, 125.6023, 11389.7, 704.4711, 703.5522
537436.283, 125.4643, 11382.66, 704.7454, 703.7398
537436.35, 125.3045, 11368.85, 704.8696, 703.9452
537436.416, 125.1445, 11363.13, 705.1515, 704.2765
537436.483, 125.0604, 11366.67, 705.343, 704.5967
537436.55, 124.9932, 11368.96, 705.5057, 704.9457
537436.616, 124.9329, 11372.18, 705.6912, 705.3026
537436.683, 124.9564, 11379.73, 705.8345, 705.6653
537436.75, 125.0022, 11388.04, 706.0413, 706.0169
537436.816, 125.0279, 11396.1, 705.9711, 706.219
537436.883, 125.0631, 11405.12, 706.1467, 706.4389
537436.95, 125.0827, 11414.09, 706.1417, 706.5367
537437.016, 125.081, 11412.58, 705.9559, 706.4832
537437.083, 125.0876, 11410.96, 706.0125, 706.5182
537437.15, 125.052, 11408.17, 705.8595, 706.4285
537437.216, 124.9298, 11399.45, 706.0178, 706.4503
537437.283, 124.8032, 11393.09, 706.032, 706.3973
537437.35, 124.7322, 11394.28, 706.185, 706.3834
537437.416, 124.6863, 11397.25, 706.205, 706.3218
537437.483, 124.6098, 11405.22, 706.1674, 706.2493
537437.55, 124.5638, 11415.8, 706.4501, 706.3701
537437.616, 124.5296, 11428.57, 706.3112, 706.2957
537437.683, 124.5422, 11436.66, 706.3527, 706.3235
537437.75, 124.5785, 11442.91, 706.4651, 706.3925
537437.816, 124.6478, 11444.54, 706.3662, 706.3712
537437.883, 124.69, 11441.21, 706.3952, 706.3925
537437.95, 124.6618, 11430.06, 706.446, 706.4484
537438.016, 124.6065, 11413.87, 706.5826, 706.5426
537438.083, 124.5043, 11395.16, 706.6354, 706.6124
537438.15, 124.3884, 11378.93, 706.9812, 706.8115
537438.216, 124.2733, 11370.65, 707.149, 706.937
537438.283, 124.1842, 11366.33, 707.3555, 707.1164
537438.35, 124.1779, 11367.17, 707.5714, 707.2885
537438.416, 124.2665, 11373.14, 707.7361, 707.4793
537438.483, 124.366, 11383.13, 707.6523, 707.5541
537438.55, 124.4812, 11391.29, 707.5547, 707.6292
537438.616, 124.568, 11400.06, 707.4735, 707.6677
537438.683, 124.6482, 11408.46, 707.414, 707.6984
537438.75, 124.7176, 11414.75, 707.4695, 707.7502
537438.816, 124.732, 11417.66, 707.445, 707.7213
537438.883, 124.6967, 11415.19, 707.42, 707.7092
537438.95, 124.611, 11409.75, 707.5128, 707.6862
537439.016, 124.4897, 11402, 707.4827, 707.6215
537439.083, 124.3676, 11394.33, 707.6553, 707.6575
537439.15, 124.284, 11388.04, 707.7299, 707.6567
537439.216, 124.2217, 11386.95, 707.8002, 707.6773
537439.283, 124.229, 11390.21, 707.8937, 707.7282
537439.35, 124.2973, 11397.28, 708.0146, 707.8134
537439.416, 124.3898, 11407.42, 707.9735, 707.8241
537439.483, 124.4482, 11419.43, 708.0153, 707.9219
