time[ms], HeartBeat(RGB), HeartBeat(IR), HeartBeat(depth), Breathing(depth)
537279.417, 130.4091, 11731.36, 696.7531, 696.9223
537279.484, 130.4436, 11740.44, 696.8853, 696.9979
537279.551, 130.5554, 11751.55, 697.0958, 697.0887
537279.617, 130.6339, 11762.54, 697.132, 697.1031
537279.684, 130.7354, 11773.27, 697.3298, 697.2089
537279.751, 130.8154, 11780.74, 697.2399, 697.1841
537279.817, 130.8718, 11782.21, 697.3679, 697.2784
537279.884, 130.8265, 11773.91, 697.3215, 697.2857
537279.951, 130.723, 11760.25, 697.3479, 697.3109
537280.017, 130.5897, 11745.39, 697.3309, 697.3552
537280.084, 130.5296, 11731.7, 697.2737, 697.3606
537280.151, 130.4514, 11722.51, 697.2087, 697.3427
537280.217, 130.4545, 11719.72, 697.3618, 697.4161
537280.284, 130.5338, 11721.07, 697.2718, 697.3793
537280.351, 130.6182, 11742, 697.0684, 697.2521
537280.417, 130.717, 11762.9, 697.1405, 697.2672
537280.484, 130.8182, 11781.04, 697.3461, 697.3283
537280.551, 130.8802, 11796.84, 697.3563, 697.3218
537280.617, 130.9348, 11808.99, 697.5626, 697.4233
537280.684, 130.9518, 11813.32, 697.5125, 697.377
537280.751, 130.941, 11813.53, 697.4754, 697.3719
537280.817, 130.9097, 11803.43, 697.2986, 697.3193
537280.884, 130.8294, 11782.11, 697.3799, 697.3763
537280.951, 130.7064, 11759.3, 697.3748, 697.3991
537281.017, 130.5648, 11740.97, 697.217, 697.357
537281.084, 130.4671, 11724.94, 697.2808, 697.3564
537281.151, 130.4828, 11713.72, 697.2094, 697.3041
537281.217, 130.5329, 11707.03, 697.0728, 697.2047
537281.284, 130.6183, 11732.91, 696.979, 697.1099
537281.351, 130.7445, 11760.04, 696.8358, 697.0041
537281.417, 130.8067, 11784.43, 696.5778, 696.81
537281.484, 130.8062, 11800.47, 696.3785, 696.6307
537281.551, 130.8033, 11808.12, 696.054, 696.3591
537281.617, 130.7515, 11803.36, 695.9462, 696.1613
537281.684, 130.6244, 11789.31, 695.8937, 695.999
537281.751, 130.4922, 11765.73, 695.8475, 695.8652
537281.817, 130.365, 11738.92, 695.8447, 695.7741
537281.884, 130.2831, 11714.07, 695.8003, 695.6592
537281.951, 130.2802, 11698.03, 695.7202, 695.5529
537282.017, 130.2822, 11684.05, 695.6198, 695.4296
537282.084, 130.3014, 11670.46, 695.3743, 695.2683
537282.151, 130.3288, 11660.96, 695.0878, 695.0797
537282.217, 130.3912, 11652.93, 695.1424, 695.1014
537282.284, 130.4255, 11648.77, 695.3123, 695.1598
537282.351, 130.451, 11648.02, 695.5479, 695.2595
537282.417, 130.3998, 11642.43, 695.605, 695.3119
537282.484, 130.3032, 11631.87, 695.503, 695.2783
537282.551, 130.1574, 11618.09, 695.3245, 695.2167
537282.617, 129.9814, 11600.1, 695.1675, 695.1688
537282.684, 129.7932, 11583.4, 695.1129, 695.1661
537282.751, 129.6823, 11568.79, 694.9906, 695.1187
537282.817, 129.6524, 11557.49, 694.7977, 695.0195
537282.884, 129.6628, 11540.36, 694.7872, 694.9442
537282.951, 129.757, 11543.87, 694.7838, 694.8882
537283.017, 129.8973, 11557.05, 694.6057, 694.7369
537283.084, 129.9758, 11575.2, 694.0628, 694.3933
537283.151, 129.9466, 11591.93, 693.6799, 694.1086
537283.217, 129.9605, 11606.91, 693.4243, 693.8463
537283.284, 129.9271, 11615.19, 693.3231, 693.6266
537283.351, 129.8721, 11616.58, 693.1027, 693.325
537283.417, 129.7712, 11608.58, 692.8128, 692.9807
537283.484, 129.7197, 11592.73, 692.7028, 692.7402
537283.551, 129.6368, 11575.66, 692.8032, 692.6481
537283.617, 129.5926, 11564.63, 693.1037, 692.694
537283.684, 129.5715, 11553.31, 693.3425, 692.7789
537283.751, 129.6563, 11547.02, 693.358, 692.8042
537283.817, 129.6582, 11538.32, 693.3427, 692.8199
537283.884, 129.7041, 11537.12, 693.1592, 692.778
537283.951, 129.7554, 11541.31, 693.0819, 692.816
537284.017, 129.7931, 11575.19, 693.1249, 692.9581
537284.084, 129.8014, 11616.29, 693.165, 693.0986
537284.151, 129.7937, 11651.2, 692.9963, 693.0959
537284.217, 129.8654, 11677.03, 692.7661, 693.0234
537284.284, 129.8917, 11690.06, 692.6156, 692.931
537284.351, 129.8828, 11691.6, 692.3262, 692.72
537284.417, 129.8436, 11678.99, 692.1776, 692.5449
537284.484, 129.7909, 11654.8, 692.226, 692.4821
537284.551, 129.7589, 11630.8, 692.3627, 692.4725
537284.617, 129.7313, 11611.61, 692.6828, 692.5449
537284.684, 129.7004, 11605.87, 692.9633, 692.592
537284.751, 129.7118, 11602.17, 693.2892, 692.7192
537284.817, 129.7283, 11601.82, 693.5744, 692.9349
537284.884, 129.7938, 11603.61, 693.4982, 693.0377
537284.951, 129.9431, 11592.56, 693.4696, 693.1922
537285.017, 130.1354, 11572.54, 693.5087, 693.3854
537285.084, 130.3478, 11546.4, 693.7198, 693.6303
537285.151, 130.5477, 11521.12, 693.9494, 693.8706
537285.217, 130.7637, 11497.25, 694.1874, 694.1078
537285.284, 130.8448, 11473.92, 694.1613, 694.2194
537285.351, 130.821, 11449.55, 693.9966, 694.2532
537285.417, 130.724, 11430.83, 694.1405, 694.3885
537285.484, 130.5156, 11416.3, 694.3947, 694.5374
537285.551, 130.2865, 11405.41, 694.7033, 694.7361
537285.617, 130.0675, 11390.67, 694.981, 694.9178
537285.684, 129.9464, 11391.88, 695.3605, 695.1453
537285.751, 129.9258, 11397.3, 695.999, 695.5469
537285.817, 129.9644, 11405.99, 696.2837, 695.834
537285.884, 129.9854, 11417.52, 696.7458, 696.2556
537285.951, 130.0448, 11428.64, 696.8137, 696.5405
537286.017, 130.1273, 11438.31, 696.6544, 696.6986
537286.084, 130.1762, 11445.75, 696.5929, 696.8522
537286.151, 130.2813, 11452.07, 696.6339, 697.0116
537286.217, 130.3484, 11457.61, 696.4648, 696.993
537286.284, 130.4195, 11460.26, 696.1924, 696.8914
537286.351, 130.4605, 11459.98, 696.18, 696.861
537286.417, 130.4128, 11453.95, 696.3711, 696.8777
537286.484, 130.3177, 11441.71, 696.4239, 696.8153
537286.551, 130.1743, 11426.92, 696.3702, 696.6483
537286.617, 130.0765, 11418.21, 696.6371, 696.6469
537286.684, 130.0017, 11412.72, 696.822, 696.6446
537286.751, 129.9951, 11411.15, 697.0928, 696.7452
537286.817, 129.9461, 11413.33, 697.1953, 696.8036
537286.884, 129.8867, 11419.36, 697.0453, 696.792
537286.951, 129.8452, 11429.44, 697.1422, 696.9185
537287.017, 129.8115, 11439.84, 697.1872, 697.0253
537287.084, 129.814, 11448.65, 696.8954, 696.9728
537287.151, 129.8528, 11456.94, 696.7632, 696.9631
537287.217, 129.8904, 11463.12, 696.8154, 697.0519
537287.284, 129.9762, 11473.82, 697.124, 697.1861
537287.351, 130.1053, 11483.26, 697.2389, 697.2255
537287.417, 130.1802, 11485.83, 697.3371, 697.2666
537287.484, 130.1785, 11485.09, 697.3953, 697.3117
537287.551, 130.0987, 11481.12, 697.4345, 697.3374
537287.617, 129.9644, 11470.23, 697.4979, 697.3593
537287.684, 129.8472, 11460.02, 697.5063, 697.4061
537287.751, 129.7901, 11458.59, 697.6763, 697.5742
537287.817, 129.7483, 11459.75, 697.838, 697.7064
537287.884, 129.7013, 11465.4, 698.0262, 697.8418
537287.951, 129.6929, 11477.47, 698.1336, 697.9791
537288.017, 129.7649, 11492.09, 698.1993, 698.1077
537288.084, 129.777, 11507.19, 698.4916, 698.3563
537288.151, 129.8269, 11521.13, 698.3812, 698.3861
537288.217, 129.8398, 11528.35, 698.4073, 698.4643
537288.284, 129.8562, 11531.47, 698.3319, 698.5032
537288.351, 129.8819, 11539.67, 698.0817, 698.4036
537288.417, 129.8827, 11547.93, 698.0076, 698.3187
537288.484, 129.891, 11550.11, 697.9554, 698.2642
537288.551, 129.8432, 11550.51, 697.9464, 698.2283
537288.617, 129.7712, 11549.04, 698.0004, 698.2163
537288.684, 129.7027, 11541.74, 697.9669, 698.118
537288.751, 129.5912, 11533.45, 698.0179, 698.0428
537288.817, 129.5199, 11524.22, 697.9612, 697.9582
537288.884, 129.4066, 11513.71, 697.8803, 697.8516
537288.951, 129.3229, 11508.69, 697.8688, 697.8018
537289.017, 129.3095, 11509.13, 697.8954, 697.8018
537289.084, 129.3248, 11514.32, 697.9979, 697.8562
537289.151, 129.3431, 11522.3, 698.1118, 697.9182
537289.217, 129.4083, 11529.64, 698.4321, 698.1044
537289.284, 129.4718, 11510.2, 698.4068, 698.1371
537289.351, 129.5434, 11493.97, 698.7161, 698.3771
537289.417, 129.6168, 11478.98, 698.9917, 698.6384
537289.484, 129.7115, 11471.19, 699.1047, 698.8054
537289.551, 129.7632, 11460.66, 699.0539, 698.92
537289.617, 129.8058, 11453.92, 699.1129, 699.0623
537289.684, 129.873, 11447.64, 699.2092, 699.2034
537289.751, 129.8869, 11451.31, 699.3274, 699.3662
537289.817, 129.8066, 11453.31, 699.3375, 699.4631
537289.884, 129.7387, 11457.63, 699.5209, 699.6191
537289.951, 129.6839, 11457.44, 699.3994, 699.6324
537290.017, 129.6443, 11461.68, 699.4932, 699.6779
537290.084, 129.6466, 11466.54, 699.2764, 699.5617
537290.151, 129.6217, 11475.18, 699.2797, 699.5423
537290.217, 129.616, 11485.74, 699.1058, 699.4203
537290.284, 129.6214, 11493.74, 699.2672, 699.4479
537290.351, 129.6863, 11503.04, 699.3193, 699.419
537290.417, 129.744, 11511.76, 699.4438, 699.4304
537290.484, 129.7782, 11518.36, 699.6083, 699.4838
537290.551, 129.8028, 11521.38, 700.0106, 699.6849
537290.617, 129.7828, 11519.32, 700.0117, 699.7137
537290.684, 129.7242, 11510.5, 700.1464, 699.8594
537290.751, 129.6072, 11498.2, 700.3644, 700.0806
537290.817, 129.4851, 11484.09, 700.2466, 700.108
537290.884, 129.4098, 11480.53, 700.1116, 700.1315
537290.951, 129.3056, 11477.71, 700.1926, 700.2448
537291.017, 129.3306, 11479.62, 700.0312, 700.2409
537291.084, 129.3955, 11486.67, 699.6127, 700.062
537291.151, 129.4939, 11496.54, 699.3544, 699.8954
537291.217, 129.594, 11490.62, 699.2224, 699.743
537291.284, 129.6728, 11487.76, 699.2757, 699.658
537291.351, 129.7512, 11485.09, 699.3275, 699.5505
537291.417, 129.7119, 11480.91, 699.3329, 699.3858
537291.484, 129.6714, 11481.25, 699.559, 699.4067
537291.551, 129.6277, 11485.27, 699.6964, 699.3868
537291.617, 129.5547, 11484.19, 699.7077, 699.3511
537291.684, 129.4751, 11480.17, 699.6539, 699.3246
537291.751, 129.3434, 11472.08, 699.6987, 699.4065
537291.817, 129.2697, 11459.42, 699.6874, 699.47
537291.884, 129.1447, 11446.06, 699.6606, 699.5396
537291.951, 129.0735, 11437.32, 699.6537, 699.574
537292.017, 129.0643, 11436.03, 699.8723, 699.7587
537292.084, 129.0607, 11436.9, 699.9336, 699.8779
537292.151, 129.0839, 11446.69, 699.9558, 699.9138
537292.217, 129.1014, 11459.69, 699.9656, 699.9678
537292.284, 129.1456, 11471.49, 699.8547, 699.9703
537292.351, 129.1995, 11481.63, 699.9781, 700.0416
537292.417, 129.2298, 11498.34, 699.9119, 699.9821
537292.484, 129.2917, 11515.8, 699.7266, 699.8859
537292.551, 129.2801, 11525.58, 699.7647, 699.8988
537292.617, 129.1814, 11523.3, 699.9794, 700.0083
537292.684, 129.0233, 11513.62, 700.1515, 700.0701
537292.751, 128.8952, 11500.93, 700.291, 700.1454
537292.817, 128.8275, 11489.02, 700.1862, 700.1353
537292.884, 128.7375, 11478.52, 700.3016, 700.2133
537292.951, 128.7406, 11473.86, 700.3498, 700.2625
537293.017, 128.8189, 11476.88, 700.3919, 700.3077
537293.084, 128.8876, 11483.14, 700.3333, 700.3427
537293.151, 128.9837, 11496.56, 700.3069, 700.3773
537293.217, 129.0463, 11510.12, 700.2028, 700.3362
537293.284, 129.0648, 11522.71, 700.2285, 700.3424
537293.351, 129.0764, 11533.94, 700.3322, 700.4129
537293.417, 129.0763, 11536.88, 700.433, 700.4597
537293.484, 128.9626, 11532.28, 700.4916, 700.4969
537293.551, 128.8036, 11521.87, 700.543, 700.5128
537293.617, 128.6833, 11510.19, 700.5311, 700.5003
537293.684, 128.6154, 11498.32, 700.6835, 700.5958
537293.751, 128.5347, 11505.16, 700.7224, 700.624
537293.817, 128.5332, 11516.22, 700.679, 700.6185
537293.884, 128.5868, 11532.65, 700.582, 700.6221
537293.951, 128.6467, 11551.27, 700.555, 700.6447
537294.017, 128.7283, 11565.71, 700.558, 700.6505
537294.084, 128.7853, 11577.1, 700.5898, 700.6658
537294.151, 128.8574, 11584.67, 700.6252, 700.6677
537294.217, 128.9128, 11589.02, 700.824, 700.7837
537294.284, 128.9513, 11590.83, 700.6655, 700.7111
537294.351, 128.9733, 11582.2, 700.814, 700.7686
537294.417, 128.9239, 11573.72, 700.5966, 700.6529
537294.484, 128.8505, 11564.87, 700.7231, 700.715
537294.551, 128.7878, 11554.82, 700.9419, 700.826
537294.617, 128.7469, 11543.99, 700.8806, 700.8184
537294.684, 128.702, 11539.99, 701.0045, 700.9127
537294.751, 128.7297, 11538.25, 701.3412, 701.1204
537294.817, 128.7087, 11543.25, 701.4245, 701.2159
537294.884, 128.7306, 11553.93, 701.1888, 701.1422
537294.951, 128.7437, 11564.82, 701.1559, 701.1958
537295.017, 128.7416, 11571.13, 701.171, 701.2552
537295.084, 128.7638, 11579.09, 701.123, 701.2831
537295.151, 128.8006, 11585.29, 701.0562, 701.2403
537295.217, 128.782, 11566.24, 701.1868, 701.2861
537295.284, 128.7451, 11543.52, 701.2675, 701.3342
537295.351, 128.6767, 11519.59, 701.3717, 701.3693
537295.417, 128.6673, 11498.24, 701.763, 701.5515
537295.484, 128.669, 11480.96, 701.8168, 701.6188
537295.551, 128.6792, 11470.93, 701.7867, 701.6816
537295.617, 128.6921, 11485.52, 701.7911, 701.6995
537295.684, 128.7501, 11511.95, 702.0112, 701.8682
537295.751, 128.8169, 11549.8, 701.916, 701.8669
537295.817, 128.859, 11584.71, 701.6931, 701.8393
537295.884, 128.8247, 11610.23, 701.7345, 701.9023
537295.951, 128.7581, 11629.38, 701.6627, 701.8705
537296.017, 128.7186, 11634.39, 701.6638, 701.8808
537296.084, 128.6709, 11627.55, 701.7166, 701.8884
537296.151, 128.5747, 11611.8, 701.634, 701.8094
537296.217, 128.5019, 11588.97, 701.7517, 701.804
537296.284, 128.4591, 11574.51, 701.6715, 701.731
537296.351, 128.4806, 11561.41, 701.9276, 701.8087
537296.417, 128.5234, 11558.22, 701.7575, 701.7136
537296.484, 128.5648, 11559.29, 701.8029, 701.7277
537296.551, 128.6044, 11571.21, 701.8064, 701.7285
537296.617, 128.6224, 11585.3, 701.9232, 701.8049
537296.684, 128.6493, 11599.01, 701.924, 701.8281
537296.751, 128.6622, 11610.59, 701.6276, 701.7192
537296.817, 128.6507, 11615.58, 701.5667, 701.6878
537296.884, 128.6331, 11615.02, 701.6456, 701.708
537296.951, 128.586, 11604.47, 701.6804, 701.7266
537297.017, 128.517, 11588.29, 701.7473, 701.7502
537297.084, 128.4552, 11572.03, 701.8379, 701.7878
537297.151, 128.3955, 11560.6, 701.9737, 701.8328
537297.217, 128.3953, 11558.36, 702.129, 701.9329
537297.284, 128.4214, 11561.15, 702.338, 702.0566
537297.351, 128.4212, 11568.1, 702.3703, 702.1385
537297.417, 128.474, 11579.17, 702.262, 702.1768
537297.484, 128.5359, 11592, 702.2358, 702.2192
537297.551, 128.5659, 11604.54, 702.3372, 702.3334
537297.617, 128.6052, 11613.64, 702.3441, 702.3837
537297.684, 128.6407, 11615.81, 702.2294, 702.3878
537297.751, 128.6242, 11607.6, 702.3342, 702.4446
537297.817, 128.5635, 11594.02, 702.5181, 702.563
537297.884, 128.5193, 11578.38, 702.545, 702.5854
537297.951, 128.429, 11564.34, 702.5717, 702.6089
537298.017, 128.3445, 11554.87, 702.6429, 702.646
537298.084, 128.342, 11546.73, 702.775, 702.7062
537298.151, 128.3887, 11548.93, 702.7144, 702.7014
537298.217, 128.451, 11556.6, 702.588, 702.6535
537298.284, 128.5998, 11549.91, 702.5707, 702.6581
537298.351, 128.7649, 11544.63, 702.5233, 702.6457
537298.417, 128.9046, 11539.9, 702.6393, 702.6972
537298.484, 129.037, 11536.13, 702.8702, 702.8091
537298.551, 129.0925, 11529.72, 702.8266, 702.81
537298.617, 129.0622, 11520.97, 702.9603, 702.8959
537298.684, 128.9664, 11525.84, 703.0765, 702.9588
537298.751, 128.8378, 11529.1, 703.3814, 703.1293
537298.817, 128.7442, 11535.77, 703.6187, 703.3228
537298.884, 128.7197, 11541.4, 703.7298, 703.4854
537298.951, 128.7376, 11545.38, 703.7812, 703.6036
537299.017, 128.7619, 11550.95, 703.779, 703.6958
537299.084, 128.8302, 11556.46, 703.7971, 703.806
537299.151, 128.9012, 11561.09, 703.7442, 703.8654
537299.217, 128.9645, 11548.47, 703.4408, 703.7783
537299.284, 128.9982, 11536.75, 703.196, 703.6651
537299.351, 129.0483, 11526.69, 703.0798, 703.5807
537299.417, 129.0328, 11514.98, 703.2478, 703.5883
537299.484, 128.9719, 11505.36, 703.4122, 703.567
537299.551, 128.9004, 11489.66, 703.6268, 703.5873
537299.617, 128.7924, 11477.4, 703.7579, 703.6019
537299.684, 128.7412, 11468.58, 703.8533, 703.6168
537299.751, 128.7032, 11464.37, 703.8792, 703.6284
537299.817, 128.6305, 11468.03, 703.7532, 703.5939
537299.884, 128.5645, 11471.72, 703.8278, 703.6705
537299.951, 128.5672, 11478.53, 703.85, 703.7509
537300.017, 128.5877, 11485.5, 703.7805, 703.7735
537300.084, 128.6352, 11493.65, 703.9722, 703.9246
537300.151, 128.6618, 11502.03, 703.9373, 703.9581
537300.217, 128.6617, 11505.58, 704.019, 704.0281
537300.284, 128.6803, 11504.29, 703.9788, 704.0361
537300.351, 128.6527, 11497.26, 703.8829, 704.0056
537300.417, 128.6083, 11484.52, 703.9489, 704.048
537300.484, 128.4883, 11471.67, 703.8806, 704.0074
537300.551, 128.3767, 11461.78, 703.8328, 703.9275
537300.617, 128.3167, 11454.16, 703.8839, 703.9158
537300.684, 128.3065, 11450.29, 703.7645, 703.8415
537300.751, 128.3334, 11449.46, 703.7411, 703.8069
537300.817, 128.3942, 11454.15, 703.7775, 703.8136
537300.884, 128.4498, 11463.66, 703.7883, 703.7983
537300.951, 128.5093, 11474.09, 703.9318, 703.855
537301.017, 128.5699, 11480.67, 703.9727, 703.8694
537301.084, 128.6, 11482.02, 704.0167, 703.878
537301.151, 128.5764, 11479, 704.1489, 703.9581
537301.217, 128.5159, 11471.51, 704.2218, 704.0493
537301.284, 128.4639, 11462.18, 704.2635, 704.1145
537301.351, 128.4728, 11453.81, 704.2523, 704.1671
537301.417, 128.4496, 11448.96, 704.2708, 704.2456
537301.484, 128.3808, 11453.85, 704.3129, 704.3032
537301.551, 128.2884, 11491.7, 704.0241, 704.2001
537301.617, 128.127, 11533.93, 703.9875, 704.1786
537301.684, 127.9491, 11576.25, 703.8951, 704.1242
537301.751, 127.7306, 11609.36, 703.8623, 704.0931
537301.817, 127.5561, 11629.33, 703.6865, 703.942
537301.884, 127.3827, 11629.29, 703.7745, 703.9148
537301.951, 127.2473, 11618.88, 703.7556, 703.8421
537302.017, 127.0224, 11597.55, 703.8665, 703.8214
537302.084, 126.8296, 11568.38, 703.9501, 703.8103
537302.151, 126.6883, 11539.27, 704.0558, 703.8421
537302.217, 126.5855, 11516.46, 704.1449, 703.9084
537302.284, 126.5912, 11513.19, 704.1734, 703.9504
537302.351, 126.8841, 11526.46, 704.1011, 703.9487
537302.417, 127.3469, 11546.53, 704.1089, 703.9969
537302.484, 127.9646, 11564.95, 704.105, 704.0692
537302.551, 128.5582, 11581.96, 703.9572, 704.0308
537302.617, 129.0675, 11596.32, 703.6741, 703.9137
537302.684, 129.3289, 11601.99, 703.2941, 703.7012
537302.751, 129.4254, 11596.13, 703.0573, 703.5225
537302.817, 129.3844, 11566.44, 702.4555, 703.1038
537302.884, 129.2061, 11534.29, 702.1047, 702.7298
537302.951, 128.9731, 11507.3, 701.6937, 702.3189
537303.017, 128.7034, 11486.24, 701.1678, 701.7995
537303.084, 128.5068, 11475.57, 700.7408, 701.2783
537303.151, 128.3976, 11470.23, 700.5382, 700.8381
537303.217, 128.4042, 11469.45, 700.3467, 700.4526
537303.284, 128.4321, 11473.78, 700.3262, 700.1682
537303.351, 128.5192, 11489.22, 700.2295, 699.9022
537303.417, 128.6231, 11502.27, 699.9543, 699.5726
537303.484, 128.6635, 11512.7, 700.0247, 699.499
537303.551, 128.6673, 11522.1, 699.9179, 699.3677
537303.617, 128.6568, 11525.37, 699.8887, 699.3265
537303.684, 128.5757, 11519.54, 699.8129, 699.3185
537303.751, 128.4849, 11510.19, 699.9149, 699.4385
537303.817, 128.3712, 11496.83, 699.8142, 699.462
537303.884, 128.2533, 11476.7, 699.8088, 699.5261
537303.951, 128.1375, 11454.77, 699.8233, 699.5941
537304.017, 128.1147, 11437.01, 699.6492, 699.5762
537304.084, 128.1324, 11426.59, 699.1678, 699.4028
537304.151, 128.2112, 11420.56, 698.9838, 699.2678
537304.217, 128.2024, 11418.87, 698.8153, 699.1595
537304.284, 128.1584, 11421.37, 698.5814, 698.9587
537304.351, 128.1673, 11427.43, 698.2925, 698.6844
537304.417, 128.1611, 11429.73, 698.1174, 698.4377
537304.484, 128.0444, 11431.6, 697.9293, 698.204
537304.551, 127.8887, 11429.09, 697.8136, 697.9789
537304.617, 127.6858, 11421.38, 697.7151, 697.7733
537304.684, 127.5134, 11411.23, 697.473, 697.5043
537304.751, 127.4238, 11415.34, 697.2369, 697.2519
537304.817, 127.3593, 11422.09, 697.2415, 697.1445
537304.884, 127.3298, 11429.76, 697.3514, 697.0903
537304.951, 127.3721, 11436.15, 697.4356, 697.0874
537305.017, 127.4391, 11443.79, 697.2925, 697.0054
537305.084, 127.5182, 11447.93, 697.0564, 696.8939
537305.151, 127.6185, 11452.99, 696.7838, 696.7431
537305.217, 127.7487, 11456.53, 696.4233, 696.5515
537305.284, 127.7699, 11450.76, 696.0555, 696.3318
537305.351, 127.722, 11439.14, 695.6507, 696.0543
537305.417, 127.6279, 11421.73, 695.6621, 695.9342
537305.484, 127.5179, 11401.08, 695.5652, 695.7576
537305.551, 127.3743, 11380.93, 695.7296, 695.7013
537305.617, 127.2729, 11362.17, 695.5721, 695.4858
537305.684, 127.2015, 11348.89, 695.5231, 695.3542
537305.751, 127.1954, 11341.25, 695.5706, 695.3088
537305.817, 127.2938, 11343.29, 695.5493, 695.2584
537305.884, 127.4214, 11349.64, 695.4803, 695.2172
537305.951, 127.5592, 11359.85, 695.0637, 695.0092
537306.017, 127.644, 11366.95, 694.9258, 694.926
537306.084, 127.7112, 11377.68, 694.6594, 694.7542
537306.151, 127.7087, 11383.98, 694.3912, 694.6048
537306.217, 127.6422, 11384.75, 694.1867, 694.4514
537306.284, 127.5141, 11376.19, 694.221, 694.4186
537306.351, 127.3598, 11359.32, 694.1873, 694.2981
537306.417, 127.1949, 11341.69, 694.2236, 694.197
537306.484, 127.0782, 11326.4, 694.5572, 694.2722
537306.551, 127.0302, 11314.69, 694.6726, 694.2767
537306.617, 127.0522, 11312.53, 694.7286, 694.3178
537306.684, 127.0458, 11309.96, 694.8207, 694.3888
537306.751, 127.0156, 11314.49, 694.7234, 694.4434
537306.817, 127.0521, 11322.21, 694.6556, 694.4952
537306.884, 127.1049, 11330.21, 694.4919, 694.5101
537306.951, 127.0873, 11335.3, 694.5269, 694.5665
537307.017, 127.094, 11336.61, 694.4196, 694.5812
537307.084, 127.0619, 11338.08, 694.423, 694.628
537307.151, 126.9925, 11331.15, 694.6105, 694.7147
537307.217, 126.9238, 11318.47, 694.7507, 694.7876
537307.284, 126.8003, 11298.05, 695.0551, 694.9196
537307.351, 126.6369, 11274.27, 695.3587, 695.1019
537307.417, 126.4591, 11276.83, 695.7416, 695.3436
537307.484, 126.3418, 11284, 696.0688, 695.6003
537307.551, 126.2941, 11292.63, 696.1304, 695.7691
537307.617, 126.2963, 11303.76, 696.1477, 695.9391
537307.684, 126.3131, 11316.7, 696.1862, 696.1185
537307.751, 126.3856, 11326.09, 696.0552, 696.2038
537307.817, 126.5052, 11333.09, 696.0579, 696.3434
537307.884, 126.6217, 11341.07, 695.9288, 696.3566
537307.951, 126.6767, 11343.7, 695.9125, 696.372
537308.017, 126.7552, 11324.52, 695.8654, 696.3294
537308.084, 126.8156, 11310.1, 695.9673, 696.3094
537308.151, 126.8239, 11323.86, 696.2381, 696.376
537308.217, 126.848, 11339.57, 696.3622, 696.3853
537308.284, 126.8163, 11353.72, 696.2785, 696.3046
537308.351, 126.7115, 11363.78, 696.1611, 696.1874
537308.417, 126.556, 11365.23, 696.0702, 696.1109
537308.484, 126.4463, 11365.66, 696.135, 696.1182
537308.551, 126.3701, 11366.99, 696.043, 696.0685
537308.617, 126.3541, 11344.85, 695.947, 696.0233
537308.684, 126.3755, 11323.03, 695.785, 695.9371
537308.751, 126.4417, 11308.47, 695.6206, 695.8252
537308.817, 126.4905, 11309.17, 695.3919, 695.6375
537308.884, 126.5278, 11317.45, 695.3044, 695.5021
537308.951, 126.6247, 11327.88, 695.2677, 695.4072
537309.017, 126.6956, 11340.19, 695.2759, 695.3364
537309.084, 126.6892, 11349.27, 695.2485, 695.2244
537309.151, 126.6973, 11360.17, 695.3123, 695.1697
537309.217, 126.6992, 11365.96, 695.3965, 695.1483
537309.284, 126.7092, 11365.36, 695.5939, 695.2268
537309.351, 126.6559, 11363.5, 695.6257, 695.2628
537309.417, 126.6102, 11362.28, 695.5667, 695.2951
537309.484, 126.5303, 11358.58, 695.6926, 695.4499
537309.551, 126.4086, 11353.22, 695.5536, 695.4425
537309.617, 126.333, 11347.59, 695.4931, 695.4513
537309.684, 126.2943, 11345.79, 695.3959, 695.4446
537309.751, 126.3167, 11348.1, 695.1522, 695.3652
537309.817, 126.357, 11353.1, 695.1156, 695.3631
537309.884, 126.4404, 11358.3, 695.1768, 695.3666
537309.951, 126.5217, 11367.12, 695.2073, 695.3312
537310.017, 126.584, 11379.22, 695.1932, 695.2733
537310.084, 126.6262, 11391.69, 695.1006, 695.1685
537310.151, 126.6692, 11401.23, 695.0998, 695.0894
537310.217, 126.685, 11408.89, 694.9576, 694.9898
537310.284, 126.7333, 11415.42, 694.9683, 694.9597
537310.351, 126.7772, 11421.28, 695.0424, 694.9717
537310.417, 126.7927, 11422.89, 695.0071, 694.9415
537310.484, 126.7387, 11420.43, 695.1328, 694.9919
537310.551, 126.6498, 11415.4, 695.2892, 695.0785
537310.617, 126.5377, 11411.22, 695.5353, 695.2482
537310.684, 126.441, 11405.41, 695.6455, 695.3615
537310.751, 126.3778, 11400.17, 695.6548, 695.4459
537310.817, 126.3519, 11399.99, 695.464, 695.4408
537310.884, 126.3574, 11400.35, 695.4869, 695.5101
537310.951, 126.412, 11408.57, 695.6216, 695.6317
537311.017, 126.5023, 11417.5, 695.6591, 695.6963
537311.084, 126.6086, 11426.86, 695.5323, 695.6694
537311.151, 126.6658, 11437.74, 695.5599, 695.71
537311.217, 126.7411, 11447.26, 695.52, 695.6976
537311.284, 126.7715, 11452.85, 695.418, 695.618
537311.351, 126.8042, 11456.33, 695.5112, 695.6354
537311.417, 126.853, 11457.57, 695.5577, 695.6289
537311.484, 126.8936, 11457.25, 695.7018, 695.6915
537311.551, 126.8736, 11450.15, 695.7872, 695.7006
537311.617, 126.834, 11441.76, 695.7595, 695.6728
537311.684, 126.7631, 11431.32, 695.8179, 695.7125
537311.751, 126.6591, 11423.86, 695.7257, 695.6874
