time[ms], HeartBeat(RGB), HeartBeat(IR), HeartBeat(depth), Breathing(depth)
530883.52, 125.8729, 12282.34, 674.9058, 675.1915
530883.554, 125.7741, 12272.98, 674.7201, 674.9796
530883.587, 125.7444, 12273.4, 674.5866, 674.8
530883.62, 125.7685, 12274.07, 674.59, 674.6761
530883.654, 125.7838, 12272.61, 674.5486, 674.5491
530883.687, 125.8127, 12273.46, 674.5247, 674.4384
530883.72, 125.9195, 12274.05, 674.5947, 674.4163
530883.754, 126.0155, 12275.51, 674.8947, 674.5137
530883.787, 126.0531, 12277.53, 674.8976, 674.4899
530883.82, 126.1306, 12280.13, 674.6498, 674.373
530883.854, 126.1465, 12284.96, 674.5966, 674.39
530883.887, 126.1527, 12292.93, 674.3593, 674.3198
530883.92, 126.1932, 12300.72, 674.5795, 674.4654
530883.954, 126.1951, 12309.02, 674.507, 674.4815
530883.987, 126.1401, 12318.85, 674.5153, 674.5381
530884.02, 126.1235, 12328.72, 674.5371, 674.5643
530884.054, 126.1146, 12339.33, 674.5623, 674.5646
530884.087, 126.0472, 12348.81, 674.4625, 674.5023
530884.12, 126.0108, 12354.66, 674.3783, 674.4698
530884.154, 125.9328, 12359.48, 674.1116, 674.3261
530884.187, 126.0001, 12363.37, 673.9414, 674.1738
530884.22, 126.0621, 12362.74, 673.6299, 673.9648
530884.254, 126.1512, 12365.01, 673.4016, 673.7332
530884.287, 126.1572, 12359.43, 673.2673, 673.5645
530884.32, 126.1306, 12353.98, 673.4907, 673.5529
530884.354, 126.0356, 12350.85, 673.486, 673.4496
530884.387, 126.006, 12347.26, 673.4066, 673.3314
530884.42, 126.0191, 12340.53, 673.2991, 673.2233
530884.454, 126.0037, 12336.79, 673.138, 673.0528
530884.487, 126.0066, 12331.24, 673.0622, 672.9457
530884.52, 126.0945, 12328.86, 673.0562, 672.9155
530884.554, 126.1265, 12327.36, 673.0438, 672.8958
530884.587, 126.1442, 12324.64, 673.0492, 672.9319
530884.62, 126.1207, 12324.76, 673.1566, 672.9755
530884.654, 126.1153, 12322.39, 673.3699, 673.0829
530884.687, 126.2103, 12327.15, 673.3357, 673.114
530884.72, 126.306, 12331.14, 673.5096, 673.2651
530884.754, 126.4357, 12336.6, 673.5372, 673.3474
530884.787, 126.4785, 12341.89, 673.3293, 673.3232
530884.82, 126.5047, 12343.98, 673.1969, 673.2923
530884.854, 126.5186, 12346.96, 673.1415, 673.285
530884.887, 126.523, 12354.24, 673.1067, 673.2655
530884.92, 126.4792, 12357.25, 672.9126, 673.1557
530884.954, 126.464, 12362.72, 673.0363, 673.1996
530884.987, 126.4818, 12369.86, 673.096, 673.2168
530885.02, 126.4732, 12380.59, 673.1097, 673.1823
530885.054, 126.4899, 12391.22, 672.9594, 673.0339
530885.087, 126.5799, 12394.59, 673.0143, 673.0082
530885.12, 126.6461, 12394.97, 672.9523, 672.9465
530885.154, 126.671, 12390.74, 673.0022, 672.9514
530885.187, 126.6965, 12384.37, 673.1011, 672.9899
530885.22, 126.6564, 12374.26, 673.2937, 673.0937
530885.254, 126.5801, 12363.44, 673.3629, 673.1669
530885.287, 126.5522, 12354.63, 673.6153, 673.3295
530885.32, 126.5033, 12348.17, 673.7318, 673.4642
530885.354, 126.4505, 12343.56, 673.8036, 673.5857
530885.387, 126.4694, 12341.1, 673.9083, 673.769
530885.42, 126.5118, 12339.6, 673.9058, 673.8542
530885.454, 126.5443, 12340.99, 673.8705, 673.9102
530885.487, 126.6624, 12342.95, 673.9274, 674.0063
530885.52, 126.7527, 12344.98, 674.1182, 674.166
530885.554, 126.8188, 12347.33, 674.4039, 674.3654
530885.587, 126.9005, 12350.74, 674.517, 674.4794
530885.62, 126.9623, 12354.35, 674.718, 674.653
530885.654, 127.0565, 12358.94, 674.7371, 674.7281
530885.687, 127.0895, 12364.4, 674.6918, 674.7564
530885.72, 127.1227, 12371.37, 674.5485, 674.705
530885.754, 127.1245, 12378.29, 674.3451, 674.644
530885.787, 127.1413, 12385.04, 674.3981, 674.6744
530885.82, 127.193, 12389.62, 674.4612, 674.6935
530885.854, 127.2079, 12397.46, 674.4028, 674.6263
530885.887, 127.2489, 12381.34, 674.4795, 674.6166
530885.92, 127.2713, 12367.89, 674.4714, 674.5641
530885.954, 127.2976, 12356.41, 674.7036, 674.6417
530885.987, 127.3295, 12350.68, 675.0114, 674.7828
530886.02, 127.3316, 12344.63, 675.3404, 674.9731
530886.054, 127.3379, 12343.64, 675.44, 675.0922
530886.087, 127.3074, 12341.66, 675.4005, 675.1441
530886.12, 127.2555, 12338.57, 675.5948, 675.3159
530886.154, 127.2133, 12332.33, 675.6419, 675.4554
530886.187, 127.1768, 12325.31, 675.524, 675.5396
530886.22, 127.1399, 12311.08, 675.5457, 675.6677
530886.254, 127.1399, 12298.77, 675.5, 675.727
530886.287, 127.1095, 12288.43, 675.5386, 675.784
530886.32, 127.124, 12281.83, 675.5571, 675.785
530886.354, 127.1587, 12279.06, 675.6182, 675.7905
530886.387, 127.2082, 12279.81, 675.7386, 675.8335
530886.42, 127.2838, 12284.74, 675.6975, 675.7995
530886.454, 127.3025, 12287.79, 675.7757, 675.8179
530886.487, 127.4277, 12290.18, 675.8315, 675.8268
530886.52, 127.5827, 12293.54, 675.8453, 675.8138
530886.554, 127.7656, 12295.9, 676.0915, 675.9338
530886.587, 127.9029, 12298.02, 676.139, 675.9806
530886.62, 128.0416, 12300.82, 676.0856, 676.0077
530886.654, 128.1528, 12302.27, 675.9572, 675.9999
530886.687, 128.2193, 12302.99, 676.0082, 676.0616
530886.72, 128.229, 12304.59, 675.9582, 676.0405
530886.754, 128.2627, 12304.61, 676.2695, 676.2147
530886.787, 128.272, 12303.87, 676.4384, 676.342
530886.82, 128.27, 12307.9, 676.615, 676.4663
530886.854, 128.298, 12307.84, 676.7642, 676.5801
530886.887, 128.3318, 12304.67, 676.9645, 676.7307
530886.92, 128.2042, 12302.58, 677.0646, 676.8615
530886.954, 128.1509, 12302.01, 677.092, 676.9766
530886.987, 128.0844, 12303.31, 676.8915, 676.9712
530887.02, 128.0256, 12309.43, 676.5614, 676.864
530887.054, 127.9105, 12312.01, 676.3864, 676.8073
530887.087, 128.1166, 12292.68, 676.1835, 676.6489
530887.12, 128.1978, 12270.56, 676.0601, 676.5253
530887.154, 128.2467, 12249.46, 675.9013, 676.3491
530887.187, 128.3104, 12228.74, 675.9323, 676.2415
530887.22, 128.2716, 12215.31, 676.0243, 676.1632
530887.254, 128.2351, 12207.03, 675.9494, 675.9808
530887.287, 128.1396, 12208.59, 675.8286, 675.7819
530887.32, 128.1231, 12230.81, 675.9691, 675.7562
530887.354, 128.0615, 12258.14, 675.8978, 675.6801
530887.387, 128.0885, 12279.47, 675.8569, 675.6192
530887.42, 128.1459, 12291.89, 675.8143, 675.6218
530887.454, 128.1973, 12304.12, 675.8558, 675.6497
530887.487, 128.2585, 12309.32, 675.9968, 675.7552
530887.52, 128.2382, 12311.06, 676.0214, 675.8065
530887.554, 128.1359, 12310.18, 676.2665, 675.9926
530887.587, 128.0252, 12312.68, 676.1457, 676.0189
530887.62, 127.9535, 12314.93, 675.9778, 676.0007
530887.654, 127.886, 12321.16, 675.8605, 675.9467
530887.687, 127.8764, 12329.31, 675.8405, 675.9471
530887.72, 127.9008, 12335.55, 675.7687, 675.9259
530887.754, 127.8822, 12342.27, 675.7556, 675.9042
530887.787, 127.9282, 12347.73, 675.9047, 675.9586
530887.82, 127.9453, 12351.59, 675.9832, 675.965
530887.854, 127.9473, 12351.71, 675.7256, 675.8228
530887.887, 127.9617, 12353.75, 676.2021, 676.0271
530887.92, 127.9421, 12358.25, 676.6315, 676.2621
530887.954, 128.1813, 12343.13, 675.8744, 675.921
530887.987, 128.4204, 12325.24, 675.2065, 675.6036
530888.02, 128.5023, 12311.21, 674.9065, 675.3869
530888.054, 128.5402, 12295.15, 674.9054, 675.3027
530888.087, 128.4952, 12283.9, 674.7278, 675.1105
530888.12, 128.4086, 12274.47, 674.7092, 674.9768
530888.154, 128.2987, 12266.76, 674.8823, 674.9521
530888.187, 128.1792, 12262.14, 675.0347, 674.9253
530888.22, 128.112, 12277.09, 675.3763, 674.969
530888.254, 128.0362, 12293.45, 675.5875, 674.9921
530888.287, 128.0883, 12306.13, 675.3909, 674.9714
530888.32, 128.1548, 12315.7, 675.3333, 675.0189
530888.354, 128.3534, 12305.99, 675.0306, 674.9291
530888.387, 128.6573, 12274.34, 674.6544, 674.7668
530888.42, 128.8519, 12241.74, 674.3119, 674.6282
530888.454, 128.9222, 12236.33, 674.1099, 674.5214
530888.487, 129.099, 12215.03, 674.2487, 674.5309
530888.52, 129.1173, 12203.42, 673.9027, 674.2654
530888.554, 128.9687, 12201.28, 673.9366, 674.2158
530888.587, 128.7879, 12225.57, 674.0469, 674.1561
530888.62, 128.7198, 12234.03, 674.1061, 673.9839
530888.654, 128.5998, 12262.47, 674.0761, 673.8342
530888.687, 128.552, 12283.6, 674.2552, 673.895
530888.72, 128.5252, 12296.69, 674.6804, 674.1424
530888.754, 128.349, 12306.32, 674.9201, 674.3113
530888.787, 128.1747, 12317.44, 675.2614, 674.59
530888.82, 128.2451, 12298.15, 675.3155, 674.7715
530888.854, 128.2454, 12297.74, 674.9075, 674.7751
530888.887, 128.315, 12298.24, 674.6536, 674.7991
530888.92, 128.3026, 12304.98, 674.5842, 674.8786
530888.954, 128.2103, 12307.35, 675.0475, 675.1995
530888.987, 128.1569, 12312.15, 675.3932, 675.4643
530889.02, 128.0571, 12310.44, 675.7677, 675.6789
530889.054, 127.9993, 12306.26, 676.0123, 675.82
530889.087, 127.9454, 12297.48, 676.306, 676.037
530889.12, 127.9004, 12284.17, 676.4171, 676.1837
530889.154, 127.842, 12268.89, 676.402, 676.3209
530889.187, 127.8066, 12263.55, 676.437, 676.4594
530889.22, 127.8636, 12262.09, 676.3588, 676.551
530889.254, 127.8406, 12279.2, 676.2383, 676.5653
530889.287, 127.8921, 12298.84, 676.2635, 676.5737
530889.32, 127.9842, 12316.73, 676.4808, 676.6865
530889.354, 128.0509, 12336.91, 676.454, 676.7048
530889.387, 128.1638, 12354.72, 676.39, 676.7027
530889.42, 128.2264, 12365.5, 676.2606, 676.597
530889.454, 128.188, 12368.33, 676.1147, 676.4697
530889.487, 128.1479, 12369.57, 676.1209, 676.3619
530889.52, 128.1027, 12366.48, 675.8737, 676.0911
530889.554, 128.218, 12342.59, 675.433, 675.7537
530889.587, 128.4935, 12302.52, 674.8524, 675.3487
530889.62, 128.7232, 12267.51, 674.4319, 675.0081
530889.654, 128.813, 12238.87, 674.1311, 674.6408
530889.687, 128.7941, 12246.33, 674.2448, 674.483
530889.72, 128.7548, 12263.93, 674.6568, 674.4852
530889.754, 128.695, 12286.89, 675.2584, 674.6567
530889.787, 128.5388, 12308.67, 675.8264, 674.8725
530889.82, 128.3, 12330.1, 676.4803, 675.2267
530889.854, 128.2344, 12320.79, 676.3381, 675.3145
530889.887, 128.2794, 12323.77, 675.9957, 675.3484
530889.92, 128.3605, 12320.05, 675.9866, 675.5832
530889.954, 128.4183, 12314.61, 675.8858, 675.7831
530889.987, 128.3542, 12308.49, 675.82, 675.9901
530890.02, 128.2321, 12307.91, 675.8417, 676.1361
530890.054, 128.2269, 12285.15, 675.6606, 676.116
530890.087, 128.2753, 12283.95, 675.1099, 675.8269
530890.12, 128.4291, 12261.94, 674.5421, 675.4549
530890.154, 128.4678, 12241.56, 674.3348, 675.1901
530890.187, 128.5242, 12242.98, 674.149, 674.9047
530890.22, 128.5984, 12255.98, 674.6207, 674.8994
530890.254, 128.5996, 12269.42, 675.1934, 674.924
530890.287, 128.5693, 12281.5, 675.7899, 675.0571
530890.32, 128.4332, 12291.16, 676.3477, 675.2773
530890.354, 128.3516, 12300.02, 676.5618, 675.4752
530890.387, 128.2681, 12297.68, 676.4066, 675.6093
530890.42, 128.2843, 12297.55, 676.0396, 675.7081
530890.454, 128.2641, 12291.72, 675.8561, 675.871
530890.487, 128.3028, 12289.38, 675.8525, 676.064
530890.52, 128.3022, 12295.69, 675.6931, 676.0742
530890.554, 128.3104, 12297.96, 675.837, 676.1698
530890.587, 128.3144, 12297.13, 675.9525, 676.277
530890.62, 128.3024, 12298.04, 675.9861, 676.2917
530890.654, 128.313, 12297.52, 675.9225, 676.2273
530890.687, 128.335, 12295.35, 675.9049, 676.1716
530890.72, 128.3432, 12310.67, 675.9088, 676.0919
530890.754, 128.3667, 12325.47, 675.9251, 675.9855
530890.787, 128.4959, 12297.99, 675.348, 675.5748
530890.82, 128.6336, 12288.84, 674.8039, 675.1905
530890.854, 128.6676, 12280.77, 674.6884, 675.0292
530890.887, 128.6598, 12274.39, 674.673, 674.9351
530890.92, 128.4704, 12267.46, 674.7477, 674.8694
530890.954, 128.2302, 12262.14, 675.0003, 674.9092
530890.987, 128.0687, 12260.6, 675.0959, 674.8832
530891.02, 127.9051, 12261.34, 675.1833, 674.8367
530891.054, 127.8055, 12267.65, 675.2565, 674.8062
530891.087, 127.7067, 12270.35, 675.3552, 674.8531
530891.12, 127.6939, 12264.28, 675.291, 674.9377
530891.154, 127.695, 12263.82, 675.1785, 674.9962
530891.187, 127.7198, 12264.01, 675.1646, 675.0446
530891.22, 127.7293, 12263.86, 675.1149, 675.0958
530891.254, 127.7465, 12265.31, 675.0626, 675.1237
530891.287, 127.7774, 12264.81, 674.8618, 675.0414
530891.32, 127.8362, 12282.59, 675.1115, 675.1882
530891.354, 127.7917, 12298.7, 675.2384, 675.2836
530891.387, 127.7778, 12312.2, 675.3682, 675.3674
530891.42, 127.7578, 12324.03, 675.4172, 675.3829
530891.454, 127.7546, 12333.5, 675.3543, 675.2927
530891.487, 127.7301, 12339.21, 675.2889, 675.2424
530891.52, 127.6936, 12340.11, 675.0404, 675.1427
530891.554, 127.6299, 12343.23, 674.923, 675.093
530891.587, 127.5625, 12344.91, 674.782, 675.0216
530891.62, 127.5271, 12344.59, 674.5979, 674.9191
530891.654, 127.5394, 12348.01, 674.5264, 674.7821
530891.687, 127.5184, 12348.33, 674.5663, 674.7105
530891.72, 127.6069, 12345.2, 674.581, 674.6332
530891.754, 127.664, 12344.54, 674.4363, 674.4932
530891.787, 127.6249, 12337.95, 674.5348, 674.4783
530891.82, 127.4951, 12327.56, 674.5336, 674.4164
530891.854, 127.3654, 12314.78, 674.2699, 674.2452
530891.887, 127.2524, 12303.13, 674.2974, 674.2062
530891.92, 127.1573, 12291.85, 674.1132, 674.0765
530891.954, 127.1143, 12284.01, 674.2713, 674.1295
530891.987, 127.1118, 12272.61, 674.3716, 674.2151
530892.02, 127.1028, 12261.82, 674.4701, 674.278
530892.054, 127.179, 12254.79, 674.4322, 674.2864
530892.087, 127.2537, 12249.3, 674.5564, 674.3839
530892.12, 127.3123, 12248.72, 674.2808, 674.2566
530892.154, 127.3086, 12249.4, 674.3245, 674.3043
530892.187, 127.3693, 12250.55, 674.2103, 674.2758
530892.22, 127.4146, 12262.4, 674.1135, 674.2353
530892.254, 127.4367, 12273.6, 673.801, 674.0746
530892.287, 127.4479, 12285.15, 673.5691, 673.886
530892.32, 127.3795, 12297.45, 673.3841, 673.7092
530892.354, 127.345, 12307.73, 673.1566, 673.5009
530892.387, 127.3006, 12318.23, 673.0272, 673.3193
530892.42, 127.202, 12324.99, 672.9178, 673.1113
530892.454, 127.1869, 12333.79, 672.7523, 672.9236
530892.487, 127.1407, 12337.1, 672.8766, 672.825
530892.52, 127.0368, 12339.97, 672.874, 672.6854
530892.554, 126.9506, 12344.92, 672.9402, 672.6441
530892.587, 126.9464, 12342.71, 672.7448, 672.5009
530892.62, 126.9044, 12340.39, 672.59, 672.4226
530892.654, 126.9355, 12331.01, 672.5711, 672.405
530892.687, 126.9348, 12319.81, 672.4884, 672.3684
530892.72, 126.9128, 12309.85, 672.5144, 672.3809
530892.754, 126.8596, 12302.02, 672.3413, 672.3168
530892.787, 126.8276, 12291.12, 672.2896, 672.2723
530892.82, 126.7629, 12282.64, 672.3446, 672.3054
530892.854, 126.6764, 12277.27, 672.5347, 672.4045
530892.887, 126.6277, 12273.23, 672.5811, 672.4318
530892.92, 126.5775, 12270.89, 672.5897, 672.4529
530892.954, 126.5664, 12268.7, 672.7474, 672.5567
530892.987, 126.5866, 12269.79, 672.796, 672.6143
530893.02, 126.6506, 12271.09, 672.8221, 672.6731
530893.054, 126.8179, 12273.98, 672.8703, 672.7548
530893.087, 126.9724, 12278.48, 672.6781, 672.7283
530893.12, 127.1008, 12279.33, 672.4227, 672.639
530893.154, 127.2058, 12282.28, 672.1029, 672.4918
530893.187, 127.2511, 12284.34, 672.0706, 672.4299
530893.22, 127.2472, 12286.28, 672.0719, 672.3828
530893.254, 127.1862, 12288.57, 672.1825, 672.3521
530893.287, 127.1563, 12289.03, 672.3237, 672.3364
530893.32, 127.1615, 12292.76, 672.3193, 672.2767
530893.354, 127.1358, 12297.58, 672.3354, 672.2245
530893.387, 127.1397, 12301.88, 672.476, 672.2582
530893.42, 127.1434, 12305.76, 672.3257, 672.1711
530893.454, 127.1474, 12307.54, 672.2692, 672.1659
530893.487, 127.113, 12305.76, 672.374, 672.2612
530893.52, 127.1014, 12300.32, 672.2156, 672.2127
530893.554, 127.0196, 12293.9, 672.231, 672.2292
530893.587, 126.9209, 12286.57, 672.1262, 672.1847
530893.62, 126.8798, 12276.79, 672.1868, 672.233
530893.654, 126.8396, 12270.21, 672.1581, 672.2289
530893.687, 126.7533, 12262.6, 672.1511, 672.2233
530893.72, 126.7082, 12260.19, 672.2286, 672.243
530893.754, 126.657, 12256.99, 672.3133, 672.2689
530893.787, 126.8227, 12257.65, 672.4868, 672.3312
530893.82, 126.9472, 12259.66, 672.5627, 672.3568
530893.854, 127.0624, 12265.11, 672.4615, 672.3633
530893.887, 127.1365, 12268.38, 672.2805, 672.3078
530893.92, 127.223, 12273.39, 672.2658, 672.3396
530893.954, 127.241, 12277.42, 672.448, 672.4462
530893.987, 127.2377, 12280.94, 672.4009, 672.4381
530894.02, 127.1864, 12284.6, 672.5683, 672.5413
530894.054, 127.1488, 12288.41, 672.433, 672.4929
530894.087, 127.1386, 12292.93, 672.5319, 672.5294
530894.12, 127.1632, 12300.83, 672.5256, 672.5291
530894.154, 127.1661, 12305.39, 672.5009, 672.5375
530894.187, 127.1675, 12309.56, 672.4338, 672.4986
530894.22, 127.0298, 12314.08, 672.2807, 672.4307
530894.254, 126.8815, 12320.64, 672.2179, 672.3609
530894.287, 126.7484, 12320.7, 672.3613, 672.3976
530894.32, 126.6478, 12323.28, 672.4036, 672.3997
530894.354, 126.5852, 12324.69, 672.3568, 672.3466
530894.387, 126.5788, 12323.63, 672.3962, 672.3735
530894.42, 126.6595, 12319.5, 672.4315, 672.381
530894.454, 126.7713, 12313.99, 672.3359, 672.3355
530894.487, 126.8712, 12305.2, 672.4962, 672.4063
530894.52, 126.9288, 12298.33, 672.6136, 672.4669
530894.554, 126.9075, 12287.79, 672.7587, 672.5647
530894.587, 126.8574, 12281.67, 672.8221, 672.6525
530894.62, 126.8376, 12280.38, 672.8183, 672.7057
530894.654, 126.8372, 12286.2, 672.9467, 672.8193
530894.687, 126.8763, 12289.5, 673.0429, 672.9513
530894.72, 126.9199, 12289.36, 673.1578, 673.0568
530894.754, 127.0334, 12294.57, 673.2612, 673.1949
530894.787, 127.1019, 12302.48, 673.4249, 673.3572
530894.82, 127.172, 12308.87, 673.4476, 673.4252
530894.854, 127.2248, 12313.09, 673.5555, 673.5358
530894.887, 127.2616, 12318.24, 673.471, 673.5387
530894.92, 127.2669, 12324.79, 673.4617, 673.5863
530894.954, 127.3323, 12331.81, 673.2712, 673.5405
530894.987, 127.3968, 12340.57, 673.15, 673.4695
530895.02, 127.4073, 12345.25, 673.1628, 673.4353
530895.054, 127.4697, 12351.95, 673.2064, 673.4159
530895.087, 127.495, 12359.01, 673.3134, 673.4113
530895.12, 127.4974, 12367.6, 673.4863, 673.4374
530895.154, 127.4699, 12374.55, 673.6967, 673.5393
530895.187, 127.4223, 12380.15, 673.7763, 673.5748
530895.22, 127.4335, 12386.2, 673.8179, 673.6245
530895.254, 127.4407, 12393.6, 673.8659, 673.6742
530895.287, 127.4317, 12397.28, 673.7713, 673.6794
530895.32, 127.4681, 12400.6, 673.7097, 673.7139
530895.354, 127.4347, 12399.03, 673.8793, 673.8496
530895.387, 127.3919, 12394.34, 673.9505, 673.9391
530895.42, 127.3093, 12385.45, 674.1315, 674.0816
530895.454, 127.2196, 12381.13, 674.2604, 674.1992
530895.487, 127.1811, 12369.98, 674.3644, 674.2859
530895.52, 127.0943, 12359.95, 674.3951, 674.3618
530895.554, 127.2124, 12352.22, 674.4566, 674.4317
530895.587, 127.3621, 12346.39, 674.5371, 674.522
530895.62, 127.5064, 12345.49, 674.7548, 674.6771
530895.654, 127.5308, 12347.51, 674.9646, 674.8411
530895.687, 127.5528, 12349.55, 675.1063, 674.9758
530895.72, 127.526, 12351.64, 675.1329, 675.0679
530895.754, 127.4646, 12352.87, 675.2813, 675.2175
530895.787, 127.3816, 12356.12, 675.3583, 675.3438
530895.82, 127.3881, 12358.34, 675.4025, 675.4525
530895.854, 127.3643, 12363.09, 675.3282, 675.476
530895.887, 127.4412, 12370.44, 675.353, 675.5295
530895.92, 127.6375, 12380.72, 675.4004, 675.5735
530895.954, 127.8468, 12391.7, 675.41, 675.566
530895.987, 127.9941, 12398.7, 675.5561, 675.6348
530896.02, 128.1169, 12404.81, 675.5104, 675.6291
530896.054, 128.0585, 12412.62, 675.5065, 675.6233
530896.087, 127.9635, 12419.64, 675.4431, 675.5729
530896.12, 127.8525, 12426.75, 675.2135, 675.4219
530896.154, 127.7237, 12435, 675.185, 675.3582
530896.187, 127.614, 12440.61, 675.1207, 675.2771
530896.22, 127.5322, 12444.76, 675.284, 675.3061
530896.254, 127.5189, 12454.3, 675.3085, 675.2796
530896.287, 127.5616, 12459.5, 675.5497, 675.3892
530896.32, 127.5895, 12462.53, 675.6248, 675.4137
530896.354, 127.7177, 12459.39, 675.6506, 675.4381
530896.387, 127.7543, 12453.1, 675.5099, 675.3848
530896.42, 127.7592, 12448.78, 675.3814, 675.3628
530896.454, 127.7622, 12439.06, 675.2825, 675.3533
530896.487, 127.7518, 12430.86, 675.3013, 675.3716
530896.52, 127.7332, 12421.5, 675.398, 675.4218
530896.554, 127.6953, 12413.71, 675.4843, 675.4633
530896.587, 127.668, 12411.71, 675.6426, 675.5568
530896.62, 127.666, 12409.34, 675.7775, 675.6248
530896.654, 127.6019, 12408.01, 675.8958, 675.7281
530896.687, 127.6338, 12408.85, 675.9775, 675.8063
530896.72, 127.6549, 12411.79, 675.9969, 675.8796
530896.754, 127.6795, 12417.74, 675.9799, 675.92
530896.787, 127.7268, 12423.56, 675.9996, 675.9669
530896.82, 127.7699, 12429.66, 676.0775, 676.0616
530896.854, 127.8002, 12435.44, 676.016, 676.0754
530896.887, 127.822, 12444.49, 675.9413, 676.0891
530896.92, 127.8453, 12452.62, 675.8335, 676.043
530896.954, 127.8834, 12456.51, 675.862, 676.0687
530896.987, 127.8944, 12463.2, 675.7563, 675.9821
530897.02, 127.944, 12469.44, 675.785, 675.9497
530897.054, 127.9864, 12477.67, 675.7294, 675.8574
530897.087, 127.9959, 12486.29, 675.777, 675.826
530897.12, 128.0264, 12493.55, 675.8517, 675.8149
530897.154, 128.0374, 12500.91, 675.8801, 675.7941
530897.187, 128.0797, 12505.04, 675.8513, 675.772
530897.22, 128.1308, 12509.79, 675.7554, 675.7147
530897.254, 128.1325, 12512.01, 675.9202, 675.8066
530897.287, 128.1686, 12510.86, 675.975, 675.8401
530897.32, 128.1711, 12510.43, 675.8627, 675.8152
530897.354, 128.1181, 12506.19, 675.7054, 675.7477
530897.387, 128.1118, 12503.06, 675.6727, 675.7408
530897.42, 128.0554, 12499.02, 675.4307, 675.6051
530897.454, 128.053, 12495.46, 675.5016, 675.6177
530897.487, 128.0515, 12491.52, 675.6205, 675.659
530897.52, 127.9889, 12488.83, 675.716, 675.6786
530897.554, 127.9285, 12488.87, 675.6992, 675.6492
530897.587, 127.8956, 12490.52, 675.6522, 675.5822
530897.62, 127.9023, 12491.7, 675.6237, 675.5594
530897.654, 127.919, 12493.94, 675.6678, 675.5787
530897.687, 127.9445, 12496.85, 675.6531, 675.593
530897.72, 127.956, 12496.96, 675.5464, 675.5431
530897.754, 128.0307, 12497.19, 675.6044, 675.6019
530897.787, 128.1189, 12497.34, 675.7493, 675.6732
530897.82, 128.1342, 12498.95, 675.9803, 675.796
530897.854, 128.1975, 12503.14, 675.6955, 675.6755
530897.887, 128.1885, 12506.93, 675.511, 675.6049
530897.92, 128.21, 12509.56, 675.595, 675.6828
530897.954, 128.1969, 12515.1, 675.4193, 675.5884
530897.987, 128.1929, 12520.69, 675.3199, 675.4958
530898.02, 128.2441, 12521.82, 675.2627, 675.4199
530898.054, 128.3007, 12524.04, 675.4349, 675.4745
530898.087, 128.3332, 12526.02, 675.4551, 675.4208
530898.12, 128.3643, 12527.24, 675.6448, 675.4968
530898.154, 128.375, 12530.31, 675.6359, 675.485
530898.187, 128.3562, 12532.77, 675.6335, 675.5196
530898.22, 128.3688, 12537.15, 675.4734, 675.4429
530898.254, 128.3313, 12539.03, 675.5021, 675.4416
530898.287, 128.3185, 12542.05, 675.4477, 675.4451
530898.32, 128.3014, 12544.92, 675.4353, 675.4659
530898.354, 128.2977, 12542.04, 675.4285, 675.4696
530898.387, 128.2421, 12539.09, 675.5507, 675.5156
530898.42, 128.1877, 12533.35, 675.5657, 675.552
530898.454, 128.1478, 12522.99, 675.3621, 675.4512
530898.487, 128.1411, 12514.36, 675.5271, 675.5416
530898.52, 128.0887, 12508.85, 675.5191, 675.4984
530898.554, 128.0807, 12504.54, 675.5917, 675.5451
530898.587, 128.0921, 12506.48, 675.5823, 675.5558
530898.62, 128.0984, 12508.45, 675.6123, 675.56
530898.654, 128.1906, 12513.03, 675.8278, 675.6786
530898.687, 128.2597, 12514.14, 675.8149, 675.7054
530898.72, 128.6655, 12481, 675.2286, 675.4419
530898.754, 128.9753, 12468.76, 674.4538, 675.0231
530898.787, 129.2504, 12460.27, 673.7637, 674.6077
530898.82, 129.4579, 12456.83, 673.2227, 674.1356
530898.854, 129.422, 12459.28, 673.4053, 674.0082
530898.887, 129.3121, 12467.32, 673.5071, 673.8008
530898.92, 129.1238, 12479.56, 673.9305, 673.7941
530898.954, 128.9664, 12491.56, 674.2164, 673.7449
530898.987, 128.8494, 12503.92, 674.6189, 673.8057
530899.02, 128.7626, 12509.89, 674.6944, 673.814
530899.054, 128.7352, 12510.46, 674.4147, 673.7664
530899.087, 128.7521, 12516, 674.2401, 673.8031
530899.12, 128.825, 12521.86, 674.3016, 673.9589
530899.154, 128.9219, 12528.21, 674.2673, 674.1124
530899.187, 128.9486, 12548.93, 674.3904, 674.264
530899.22, 128.9154, 12565.5, 674.3633, 674.3729
530899.254, 128.8795, 12577.38, 674.5472, 674.5443
530899.287, 128.8526, 12580.17, 674.5338, 674.6328
530899.32, 128.8188, 12576.9, 674.3514, 674.6055
530899.354, 128.7708, 12566.74, 674.259, 674.5693
530899.387, 128.668, 12553.74, 674.1744, 674.4667
530899.42, 128.6406, 12541.11, 674.3271, 674.4523
530899.454, 128.6418, 12529.27, 674.3238, 674.3679
530899.487, 128.6731, 12522.67, 674.4879, 674.4072
530899.52, 128.7153, 12519.54, 674.6453, 674.5156
530899.554, 128.7802, 12518.17, 674.7123, 674.5687
530899.587, 128.7963, 12519.04, 674.9239, 674.7159
530899.62, 128.8261, 12519.16, 674.7448, 674.6743
530899.654, 128.8329, 12524.4, 674.7349, 674.7348
530899.687, 128.8766, 12527.46, 674.7819, 674.7851
