time[ms], HeartBeat(RGB), HeartBeat(IR), HeartBeat(depth), Breathing(depth)
530190158, 127.6161, 12403.1, 682.4575, 682.5375
530190158, 127.6218, 12406.28, 682.3955, 682.4173
530190211, 127.6213, 12407.9, 682.2368, 682.2426
530190263, 127.6521, 12410.08, 682.0693, 682.1097
530190263, 127.6692, 12409.26, 681.8218, 681.926
530190316, 127.6607, 12408.25, 681.6321, 681.7371
530190368, 127.5918, 12404.8, 681.3634, 681.5345
530190368, 127.5051, 12397.59, 681.1841, 681.337
530190420, 127.4381, 12387.56, 681.0077, 681.1376
530190420, 127.4334, 12378.95, 680.6326, 680.8226
530190473, 127.4454, 12369, 680.4865, 680.6439
530190525, 127.459, 12361.8, 680.3804, 680.4462
530190525, 127.5119, 12357.36, 680.2628, 680.2795
530190578, 127.6107, 12350.67, 680.1663, 680.1019
530190630, 127.6647, 12346.57, 680.3175, 680.0632
530190630, 127.6821, 12345.45, 680.1045, 679.8812
530190683, 127.7108, 12343.22, 680.0461, 679.7878
530190735, 127.7629, 12340.6, 679.8729, 679.6716
530190735, 127.8287, 12337.7, 679.6031, 679.5175
530190787, 127.894, 12352.05, 679.2433, 679.3417
530190787, 127.9116, 12364.43, 678.9757, 679.1461
530190840, 127.9089, 12376, 678.8382, 679.0088
530190892, 127.9368, 12388.4, 678.6951, 678.8455
530190892, 127.9571, 12397.75, 678.4094, 678.5995
530190945, 127.9548, 12406.63, 677.9294, 678.2103
530190997, 127.8361, 12410.22, 677.4283, 677.8152
530190997, 127.7874, 12413.91, 676.9962, 677.3969
530191050, 127.7434, 12418.15, 676.8262, 677.1044
530191102, 127.6977, 12418.58, 676.8781, 676.9255
530191102, 127.6854, 12425.41, 676.9464, 676.7623
530191154, 127.7258, 12426.16, 676.8104, 676.5474
530191154, 127.729, 12423.3, 676.7354, 676.3771
530191207, 127.7361, 12418.09, 676.5486, 676.1911
530191259, 127.7402, 12414.47, 676.3087, 676.0292
530191259, 127.7463, 12408.96, 676.1384, 675.9574
530191312, 127.7373, 12403.27, 676.2767, 676.0157
530191364, 127.6448, 12396.11, 676.2062, 676.0048
530191364, 127.6351, 12391.72, 676.1841, 675.9877
530191417, 127.6915, 12387.6, 676.3655, 676.0714
530191469, 127.6897, 12386.52, 676.5299, 676.1833
530191469, 127.7268, 12387.43, 676.5648, 676.2829
530191521, 127.7596, 12386.49, 676.5562, 676.3734
530191521, 127.8072, 12385.98, 676.5699, 676.471
530191574, 127.8412, 12387.72, 676.4086, 676.4473
530191626, 127.8253, 12388.57, 676.3222, 676.4155
530191626, 127.8553, 12391.04, 676.3087, 676.4044
530191679, 127.8565, 12394.74, 676.2433, 676.3944
530191731, 127.7824, 12401.07, 676.1, 676.3491
530191731, 127.6912, 12415.03, 676.1998, 676.3937
530191784, 127.5791, 12431.3, 675.9752, 676.2432
530191836, 127.517, 12444.45, 675.8128, 676.082
530191836, 127.5098, 12453.42, 675.652, 675.9123
530191888, 127.478, 12462.75, 675.5491, 675.7515
530191888, 127.4751, 12468.44, 675.7725, 675.7798
530191941, 127.471, 12469.78, 675.8184, 675.7419
530191993, 127.5352, 12470.78, 675.8826, 675.7405
530191993, 127.5394, 12468.96, 675.9901, 675.7529
530192046, 127.5363, 12465.29, 676.0451, 675.7778
530192098, 127.4917, 12461.28, 676.1831, 675.8762
530192098, 127.4425, 12452.37, 676.0757, 675.9014
530192151, 127.3943, 12442.06, 675.9735, 675.9152
530192203, 127.418, 12431.01, 676.1797, 676.0837
530192203, 127.3684, 12418.74, 676.427, 676.2787
530192255, 127.3856, 12410.96, 676.6804, 676.4506
530192255, 127.358, 12405.5, 676.7402, 676.5742
530192308, 127.3969, 12404.34, 676.8307, 676.7172
530192360, 127.4451, 12407.06, 676.8708, 676.8273
530192360, 127.5131, 12413.55, 676.9433, 676.9443
530192413, 127.5294, 12420.43, 676.9476, 677.0281
530192465, 127.5754, 12428.91, 677.098, 677.1592
530192465, 127.6227, 12437.19, 677.0518, 677.1898
530192518, 127.6402, 12445.82, 677.1166, 677.2354
530192570, 127.6546, 12454.26, 677.1854, 677.2878
530192570, 127.6445, 12462.67, 677.4165, 677.4503
530192622, 127.6305, 12471.28, 677.6755, 677.6149
530192622, 127.6614, 12480.2, 677.9576, 677.8024
530192675, 127.6686, 12491.12, 678.1555, 677.9709
530192727, 127.6556, 12518.28, 678.2404, 678.0859
530192727, 127.6388, 12527.03, 678.3911, 678.2512
530192780, 127.6408, 12549.72, 678.6978, 678.4838
530192832, 127.6565, 12567.8, 678.7856, 678.6565
530192832, 127.6233, 12583.46, 678.9905, 678.9139
530192885, 127.5812, 12596.42, 679.1006, 679.109
530192937, 127.5957, 12600.56, 679.3599, 679.3461
530192937, 127.5253, 12595.97, 679.3931, 679.4526
530192989, 127.456, 12585.12, 679.5573, 679.6235
530192989, 127.3787, 12572.99, 679.6423, 679.7521
530193042, 127.3394, 12562.55, 679.6525, 679.8394
530193094, 127.2961, 12550.91, 680.0986, 680.1178
530193094, 127.2855, 12546.48, 680.3387, 680.3008
530193147, 127.2886, 12542.07, 680.6012, 680.4938
530193199, 127.2757, 12540.31, 680.8583, 680.6957
530193199, 127.3357, 12539.39, 680.9893, 680.8606
530193252, 127.3307, 12539.76, 681.0706, 681.0132
530193304, 127.3076, 12540.31, 681.0475, 681.1266
530193304, 127.2854, 12542.82, 681.2096, 681.3032
530193356, 127.3094, 12546.45, 681.3987, 681.4846
530193356, 127.3523, 12551.96, 681.6983, 681.713
530193409, 127.4112, 12558.17, 682.124, 681.9919
530193461, 127.4444, 12555.83, 682.369, 682.2283
530193461, 127.4747, 12555.47, 682.4528, 682.3646
530193514, 127.4271, 12565.57, 682.5394, 682.5147
530193566, 127.4024, 12578.41, 682.6378, 682.6662
530193566, 127.3852, 12580.97, 682.4698, 682.6824
530193619, 127.3305, 12593.36, 682.1277, 682.5573
530193671, 127.2777, 12597.06, 682.0462, 682.5204
530193671, 127.3666, 12599.39, 682.0714, 682.4945
530193723, 127.4691, 12608.5, 682.0884, 682.433
530193723, 127.5683, 12611.32, 682.2593, 682.4648
530193776, 127.6194, 12615.66, 682.2966, 682.4073
530193828, 127.686, 12611.62, 682.3461, 682.3718
530193828, 127.6785, 12615.84, 682.4834, 682.3768
530193881, 127.6269, 12616.69, 682.5037, 682.3319
530193933, 127.5496, 12605.07, 682.4435, 682.2899
530193933, 127.406, 12598.36, 682.3105, 682.2338
530193986, 127.319, 12590.48, 682.2321, 682.2036
530194038, 127.2358, 12584.85, 682.3437, 682.2733
530194038, 127.2074, 12581.07, 682.5189, 682.399
530194090, 127.218, 12577.38, 682.6912, 682.5247
530194090, 127.2458, 12575.75, 682.8723, 682.6657
530194143, 127.2868, 12573.68, 682.9395, 682.7469
530194195, 127.3308, 12574.42, 682.9447, 682.806
530194195, 127.3365, 12575.51, 682.845, 682.822
530194248, 127.3756, 12576.29, 682.7489, 682.8073
530194300, 127.3576, 12578.51, 682.6154, 682.7611
530194300, 127.3329, 12574.77, 682.6468, 682.8051
530194353, 127.3175, 12578.94, 682.6832, 682.8234
530194405, 127.3374, 12585.49, 682.8093, 682.8688
530194405, 127.3437, 12592.13, 682.7977, 682.8541
530194457, 127.4029, 12594.41, 682.9, 682.8793
530194457, 127.4035, 12598.26, 682.9094, 682.8788
530194510, 127.446, 12602.78, 682.9066, 682.8823
530194562, 127.5021, 12608.29, 682.9935, 682.9267
530194562, 127.5114, 12612.86, 683.1862, 683.0339
530194615, 127.5104, 12618.73, 683.3876, 683.1637
530194667, 127.548, 12620.24, 683.3514, 683.1847
530194667, 127.5508, 12622.57, 683.3178, 683.2359
530194720, 127.6419, 12623.32, 683.2477, 683.2632
530194772, 127.6976, 12623.8, 682.9019, 683.1415
530194772, 127.7185, 12615.19, 682.9095, 683.1594
530194824, 127.7414, 12608.61, 682.7071, 683.0425
530194824, 127.831, 12599.9, 682.7542, 683.0186
530194877, 127.9136, 12592.15, 682.9039, 683.0209
530194929, 127.9482, 12584.91, 682.9854, 682.9865
530194929, 127.9814, 12579.19, 683.1455, 683.0067
530194982, 127.9929, 12574.43, 683.1597, 683.0061
530195034, 127.983, 12573.09, 683.3413, 683.0944
530195034, 128.0321, 12574.02, 683.2107, 683.0544
530195087, 128.0134, 12578.33, 683.2249, 683.1006
530195087, 127.9682, 12580.96, 683.1568, 683.0944
530195139, 127.9682, 12584.81, 683.1693, 683.1449
530195191, 127.9908, 12591.34, 683.1257, 683.1491
530195191, 127.9731, 12598.23, 683.1482, 683.1927
530195244, 127.9395, 12605.84, 683.0863, 683.1993
530195296, 127.9462, 12611.53, 682.9259, 683.1213
530195296, 127.9118, 12614.11, 683.0276, 683.1414
530195349, 127.9121, 12617.21, 683.0169, 683.0945
530195401, 127.9115, 12620.16, 682.8597, 682.9864
530195401, 127.9508, 12623.09, 682.799, 682.8827
530195454, 127.9842, 12629.58, 682.8058, 682.8561
530195454, 128.0559, 12634.58, 682.8611, 682.8253
530195506, 128.1066, 12639.55, 682.8765, 682.8166
530195558, 128.1305, 12644.78, 682.9688, 682.8494
530195558, 128.1118, 12646.48, 682.8902, 682.8047
530195611, 127.9769, 12658.06, 682.5524, 682.6404
530195663, 127.8477, 12665.66, 682.2297, 682.4326
530195663, 127.7, 12670.5, 681.7495, 682.148
530195716, 127.5843, 12663.42, 681.5432, 681.9478
530195768, 127.4953, 12654.94, 681.4688, 681.8032
530195768, 127.3867, 12645.71, 681.6497, 681.7562
530195821, 127.3732, 12635.87, 681.8904, 681.7621
530195821, 127.376, 12627.48, 682.3472, 681.8998
530195873, 127.5402, 12621.26, 682.692, 682.0382
530195925, 127.6594, 12620.6, 682.6244, 682.0334
530195925, 127.7805, 12622.92, 682.4371, 682.0196
530195978, 127.8842, 12625.8, 682.2354, 682.0399
530196030, 127.994, 12629.97, 682.0804, 682.0702
530196030, 128.0459, 12630.44, 682.0198, 682.1076
530196083, 128.0313, 12633.04, 681.9688, 682.1402
530196135, 127.9325, 12635.16, 681.7833, 682.0715
530196135, 127.838, 12637.46, 681.4922, 681.9078
530196188, 127.7615, 12635.56, 681.3618, 681.7645
530196188, 127.761, 12637.41, 681.1664, 681.5735
530196240, 127.735, 12640.15, 681.2124, 681.4865
530196292, 127.7967, 12639.75, 680.9378, 681.1984
530196292, 127.9071, 12634.05, 680.8713, 680.9991
530196345, 128.0407, 12628.94, 680.8531, 680.8203
530196397, 128.0685, 12628.53, 680.8339, 680.6891
530196397, 128.139, 12626.87, 680.7856, 680.5801
530196450, 127.9969, 12624.66, 680.2629, 680.2799
530196502, 127.8445, 12618.34, 679.5933, 679.8912
530196502, 127.6577, 12610.08, 679.2313, 679.6199
530196555, 127.4553, 12601.94, 678.8962, 679.3111
530196555, 127.2397, 12588.61, 678.8637, 679.0878
530196607, 127.1095, 12574.53, 679.1806, 679.0935
530196659, 127.1592, 12561.4, 679.514, 679.1296
530196659, 127.2616, 12552.6, 679.4794, 679.0272
530196712, 127.3779, 12546.31, 679.4954, 678.9858
530196764, 127.4798, 12543.54, 679.4659, 678.9621
530196764, 127.5709, 12545.33, 679.2185, 678.8847
530196817, 127.6235, 12547.72, 678.9915, 678.8318
530196869, 127.6159, 12554.14, 678.7496, 678.7609
530196869, 127.5785, 12558.57, 678.612, 678.7286
530196922, 127.5296, 12564.8, 678.3747, 678.6188
530196922, 127.457, 12571.88, 678.1542, 678.4255
530196974, 127.4466, 12577.53, 678.0267, 678.2961
530197026, 127.4357, 12571.4, 677.8994, 678.1757
530197026, 127.4447, 12564.37, 677.7852, 678.0193
530197079, 127.4788, 12563.54, 677.6523, 677.8234
530197131, 127.5522, 12562.87, 677.4649, 677.5596
530197131, 127.5514, 12563.36, 677.12, 677.2138
530197184, 127.5884, 12564.68, 677.0767, 677.0612
530197236, 127.5617, 12567.44, 677.001, 676.9058
530197236, 127.6152, 12572.99, 677.1045, 676.9057
530197289, 127.6784, 12577.17, 677.076, 676.885
530197289, 127.6795, 12579.47, 677.1237, 676.8809
530197341, 127.6701, 12575.13, 676.8691, 676.7051
530197393, 127.6073, 12565.4, 676.8494, 676.6808
530197393, 127.5873, 12556.96, 676.7638, 676.6437
530197446, 127.5348, 12547.14, 676.5681, 676.5546
530197498, 127.5099, 12537.33, 676.4747, 676.5264
530197498, 127.5336, 12527.1, 676.3444, 676.4326
530197551, 127.5066, 12520.89, 676.3915, 676.4306
530197603, 127.4756, 12515.57, 676.6669, 676.5169
530197603, 127.4684, 12513.85, 676.8307, 676.5887
530197656, 127.4453, 12515.88, 676.9038, 676.6494
530197656, 127.4369, 12519.73, 676.9238, 676.7219
530197708, 127.4857, 12524.8, 676.908, 676.7501
530197760, 127.3832, 12540.37, 676.5209, 676.5917
530197760, 127.2794, 12556.81, 676.2484, 676.4723
530197813, 127.1783, 12572.28, 675.8881, 676.2643
530197865, 127.1024, 12584.86, 675.8506, 676.2286
530197865, 127.0211, 12594.08, 675.8236, 676.1456
530197918, 126.9729, 12598.5, 676.0101, 676.1556
530197970, 127.0855, 12598.7, 675.7447, 675.921
530197970, 127.2017, 12599.04, 675.6998, 675.7915
530198023, 127.3283, 12600.68, 675.5904, 675.6078
530198023, 127.4287, 12603.77, 675.6706, 675.5718
530198075, 127.3267, 12610.28, 675.3226, 675.3485
530198127, 127.1756, 12617.03, 675.0562, 675.1359
530198127, 127.0197, 12621.36, 675.0916, 675.0927
530198180, 126.8671, 12621.63, 675.233, 675.0819
530198232, 126.7483, 12619.81, 675.4804, 675.1844
530198232, 126.6836, 12614.64, 675.5038, 675.2087
530198285, 126.6385, 12608.26, 675.6014, 675.3163
530198337, 126.6428, 12601.17, 675.684, 675.4009
530198337, 126.7076, 12594.38, 675.4431, 675.3369
530198390, 126.8204, 12591.2, 675.355, 675.3199
530198390, 126.8655, 12594.04, 675.2558, 675.3066
530198442, 126.9238, 12599.04, 675.279, 675.3571
530198494, 126.8317, 12622.2, 675.7255, 675.5912
530198494, 126.6821, 12643.73, 675.9495, 675.762
530198547, 126.5882, 12661.92, 676.4094, 676.0514
530198599, 126.667, 12653.99, 676.2814, 676.0901
530198599, 126.7342, 12641.17, 676.2356, 676.1138
530198652, 126.7242, 12643.13, 676.4172, 676.3002
530198704, 126.7407, 12646.32, 676.7043, 676.5699
530198704, 126.8729, 12634.74, 676.4355, 676.5522
530198757, 126.9998, 12621.34, 676.2687, 676.514
530198757, 127.1046, 12611.24, 676.1323, 676.4678
530198809, 127.163, 12605.75, 676.2164, 676.5073
530198861, 127.2064, 12605.69, 676.1335, 676.4619
530198861, 127.2937, 12598.97, 676.141, 676.4269
530198914, 127.3519, 12590.04, 676.0656, 676.3553
530198966, 127.3468, 12586.4, 676.0328, 676.2779
530198966, 127.3321, 12587.48, 676.2314, 676.2667
530199019, 127.2908, 12587.97, 676.3973, 676.2332
530199071, 127.2778, 12582.27, 676.527, 676.2911
530199071, 127.2354, 12581.35, 676.6947, 676.3903
530199124, 127.2021, 12576.77, 676.9368, 676.5671
530199124, 127.1817, 12571.91, 677.0031, 676.6959
530199176, 127.1692, 12564.21, 677.3223, 676.9604
530199228, 127.167, 12556.35, 677.7339, 677.3143
530199228, 127.1867, 12551.48, 677.9218, 677.5428
530199281, 127.2076, 12548.1, 678.0875, 677.8077
530199333, 127.2212, 12546.96, 678.0876, 678.0051
530199333, 127.2239, 12547.35, 678.1111, 678.1985
530199386, 127.2232, 12549.67, 678.0825, 678.2775
530199386, 127.379, 12556.79, 678.1566, 678.4059
530199438, 127.4472, 12563.46, 677.9107, 678.3407
530199491, 127.5776, 12570.92, 677.882, 678.3619
530199491, 127.6335, 12580.15, 677.9212, 678.3321
530199543, 127.638, 12587.72, 678.1926, 678.4018
530199595, 127.6404, 12595.18, 678.5214, 678.5229
530199595, 127.5865, 12602.68, 678.7104, 678.588
530199648, 127.5798, 12611.21, 678.8527, 678.6738
530199700, 127.5571, 12616.23, 678.9892, 678.7628
530199700, 127.557, 12625.32, 678.9727, 678.8049
530199753, 127.5468, 12630.47, 678.9568, 678.8528
530199753, 127.3806, 12633.43, 678.5379, 678.7271
530199805, 127.1469, 12661.41, 678.5291, 678.7482
530199858, 127.0662, 12665.95, 678.2352, 678.6343
530199858, 126.9882, 12662.57, 678.0299, 678.5015
530199910, 126.9789, 12654.79, 678.0333, 678.4125
530199962, 126.9467, 12645.12, 678.3345, 678.476
530199962, 127.0172, 12632.06, 679.0349, 678.7469
530200015, 127.0702, 12615.97, 679.3441, 678.8763
530200067, 127.095, 12602.48, 679.7093, 679.0856
530200067, 127.0687, 12590.67, 679.9505, 679.2913
530200120, 127.0824, 12584, 679.9954, 679.4427
530200120, 127.0548, 12588.06, 680.0214, 679.6165
530200172, 127.0519, 12590.23, 679.9393, 679.7858
530200225, 127.0291, 12594.17, 679.8376, 679.9479
530200225, 127.0939, 12600.02, 679.8463, 680.1141
530200277, 127.133, 12605.22, 680.1974, 680.3793
530200329, 127.3094, 12610.48, 680.3793, 680.5231
530200329, 127.3097, 12615.35, 680.2468, 680.5237
530200382, 127.1443, 12642.53, 680.6917, 680.7669
530200434, 127.0138, 12670.1, 680.8685, 680.8834
530200434, 126.9483, 12692.33, 681.1994, 681.0655
530200487, 127.0359, 12689.83, 681.4034, 681.2339
530200487, 127.1598, 12683.51, 681.0014, 681.0662
530200539, 127.197, 12696.72, 680.9025, 681.0479
530200592, 127.2331, 12710.34, 680.9034, 681.0861
530200592, 127.2892, 12723.56, 680.9371, 681.1395
530200644, 127.3806, 12739.8, 681.2776, 681.3835
530200696, 127.3913, 12734.75, 681.3496, 681.4521
530200696, 127.4865, 12730.8, 681.4955, 681.5111
530200749, 127.5098, 12745.79, 681.4258, 681.4742
530200801, 127.4796, 12727.98, 681.5456, 681.5085
530200801, 127.4456, 12729.65, 681.6483, 681.5671
530200854, 127.3725, 12732.82, 681.5818, 681.5969
530200854, 127.3707, 12716.87, 681.5859, 681.6185
530200906, 127.4168, 12698.98, 681.2826, 681.4754
530200959, 127.4819, 12679.24, 680.9811, 681.3174
530200959, 127.5418, 12663.04, 680.7834, 681.1265
530201011, 127.5229, 12644.73, 680.8237, 681.065
530201063, 127.498, 12632.49, 681.0781, 681.1658
530201063, 127.3524, 12629.6, 681.2592, 681.2128
530201116, 127.169, 12646.12, 681.4911, 681.2888
530201168, 126.9986, 12674.41, 681.7175, 681.3601
530201168, 126.8826, 12700.58, 681.8596, 681.3922
530201221, 126.8135, 12718.04, 681.7401, 681.3839
530201221, 126.8562, 12729.62, 681.6338, 681.438
530201273, 126.8865, 12719.14, 681.7743, 681.6233
530201326, 127.0731, 12701.79, 681.5228, 681.6223
530201326, 127.2092, 12684.71, 681.2643, 681.5241
530201378, 127.2955, 12670.24, 681.3087, 681.5381
530201430, 127.304, 12687.28, 681.1684, 681.4456
530201430, 127.2757, 12708.82, 681.0479, 681.3585
530201483, 127.1475, 12734.78, 680.4764, 681.0046
530201535, 127.1203, 12755.68, 680.3276, 680.8072
530201535, 127.2168, 12749.63, 680.6749, 680.8467
530201588, 127.3264, 12735.53, 680.5539, 680.6115
530201588, 127.4161, 12715.71, 680.8647, 680.6066
530201640, 127.499, 12691.98, 680.9416, 680.5814
530201693, 127.5342, 12669.96, 680.978, 680.5963
530201693, 127.525, 12651.09, 681.133, 680.6888
530201745, 127.4821, 12643.32, 681.3457, 680.8586
530201797, 127.4253, 12636.42, 681.5386, 681.0652
530201797, 127.3454, 12633.69, 681.451, 681.1899
530201850, 127.2576, 12630.45, 681.132, 681.1364
530201902, 127.1937, 12627.91, 680.9512, 681.0859
530201902, 127.1677, 12626.83, 680.9277, 681.1635
530201955, 127.0938, 12649.68, 681.0897, 681.2876
530201955, 127.1742, 12651.26, 680.7399, 681.1031
530202007, 127.1415, 12672.82, 680.8762, 681.1352
530202060, 127.2452, 12674.75, 681.1873, 681.2556
530202060, 127.3702, 12668.78, 681.0562, 681.115
530202112, 127.4849, 12670.43, 680.9665, 680.9907
530202164, 127.4586, 12694.92, 680.85, 680.8514
530202164, 127.361, 12718.15, 680.8593, 680.8624
530202217, 127.2733, 12739.37, 680.6392, 680.7639
530202269, 127.1943, 12754.65, 680.5198, 680.6238
530202269, 127.0822, 12770.03, 680.6543, 680.656
530202322, 127.0433, 12776.93, 680.7437, 680.695
530202322, 127.0897, 12757.66, 681.0491, 680.8109
530202374, 127.2492, 12732.38, 681.4235, 681.0106
530202427, 127.3775, 12708.37, 681.3008, 681.0433
530202427, 127.408, 12712.24, 681.3098, 681.1257
530202479, 127.4735, 12703.5, 681.3358, 681.1924
530202531, 127.3845, 12690.4, 681.1643, 681.1337
530202531, 127.3077, 12680.97, 680.7206, 680.9751
530202584, 127.1046, 12669.36, 680.4818, 680.8945
530202636, 126.8835, 12680.71, 680.2296, 680.7353
530202636, 126.6859, 12667.5, 680.5757, 680.81
530202689, 126.7178, 12651.07, 680.2803, 680.5932
530202689, 126.7917, 12635.14, 680.1855, 680.4413
530202741, 126.9226, 12627, 679.9428, 680.1837
530202794, 126.9874, 12623.64, 679.881, 680.0053
530202794, 127.0439, 12621.65, 679.8422, 679.8511
530202846, 127.0012, 12624.54, 679.6951, 679.683
530202898, 126.9685, 12626.8, 679.4604, 679.4628
530202898, 126.9248, 12630.03, 679.3356, 679.2987
530202951, 126.9124, 12636.42, 679.2016, 679.1652
530203003, 126.9296, 12638.14, 679.2378, 679.0863
530203003, 126.9377, 12639.8, 679.1171, 679.0208
530203056, 126.9765, 12640.09, 679.0032, 678.9375
530203056, 127.1396, 12641.83, 678.8976, 678.8338
530203108, 127.2748, 12642.96, 678.7766, 678.7308
530203161, 127.4206, 12646.28, 678.8458, 678.727
530203161, 127.5406, 12649.98, 678.7514, 678.6397
530203213, 127.5931, 12646.65, 678.6368, 678.5455
530203265, 127.6213, 12643.26, 678.5226, 678.4725
530203265, 127.6232, 12641.7, 678.504, 678.4469
530203318, 127.5651, 12639.48, 678.3293, 678.3712
530203370, 127.5218, 12633.99, 678.0911, 678.1838
530203370, 127.442, 12627.66, 678.0254, 678.1088
530203423, 127.3741, 12619.94, 678.0253, 678.0572
530203423, 127.1829, 12613.7, 677.5551, 677.7739
530203475, 126.995, 12604.32, 677.2402, 677.5204
530203528, 126.8479, 12596.06, 676.9891, 677.2823
530203528, 126.7136, 12589.43, 677.0277, 677.1724
530203580, 126.6513, 12584.73, 677.1282, 677.1068
530203632, 126.6181, 12583.26, 677.2248, 677.0497
530203632, 126.8559, 12579.82, 677.5927, 677.1848
530203685, 127.0909, 12579.79, 677.7496, 677.2522
530203737, 127.3106, 12580.52, 677.9649, 677.3724
530203737, 127.4901, 12581.06, 678.0756, 677.4985
530203790, 127.5611, 12581.11, 677.9231, 677.5701
530203790, 127.5756, 12583.25, 677.957, 677.745
530203842, 127.5473, 12585.03, 677.8762, 677.8355
530203895, 127.4658, 12585.83, 677.6296, 677.8055
530203895, 127.4392, 12585.42, 677.5162, 677.8136
530203947, 127.4157, 12584.12, 677.3882, 677.785
530203999, 127.4082, 12583.99, 677.3171, 677.7057
530203999, 127.41, 12585.08, 677.2524, 677.6223
530204052, 127.4126, 12575.88, 677.2197, 677.5358
530204104, 127.4465, 12569.17, 677.0846, 677.3696
530204104, 127.4988, 12565.13, 677.0752, 677.2177
530204157, 127.602, 12563.93, 677.1378, 677.1171
530204157, 127.5331, 12564.89, 676.7875, 676.8475
530204209, 127.421, 12564.96, 676.5058, 676.6428
530204262, 127.2681, 12563.52, 676.1479, 676.3688
530204262, 127.1619, 12559.49, 675.6527, 676.007
530204314, 127.0378, 12553.75, 675.4727, 675.802
530204366, 126.952, 12548.62, 675.5809, 675.7062
530204366, 126.8878, 12541.76, 675.4748, 675.5172
530204419, 126.9138, 12537.58, 675.7638, 675.5426
530204471, 126.8188, 12535.56, 675.7187, 675.4097
530204471, 126.8594, 12536.92, 675.759, 675.3688
530204524, 126.889, 12540.07, 675.6655, 675.3093
530204524, 126.9019, 12542.88, 675.4872, 675.2069
530204576, 126.9544, 12545.88, 675.4431, 675.222
530204629, 126.8771, 12569.47, 675.4846, 675.2991
530204629, 126.9597, 12569.94, 675.3755, 675.2771
530204681, 127.0435, 12570.87, 675.2306, 675.2217
530204733, 127.1226, 12567.9, 675.19, 675.2314
530204733, 127.1936, 12577, 674.9841, 675.1074
530204786, 127.0555, 12611.94, 675.1299, 675.1977
530204786, 126.9997, 12646.92, 675.2294, 675.2417
530204838, 126.9807, 12669.91, 675.1396, 675.1573
530204891, 126.9453, 12683.93, 675.1974, 675.1623
530204891, 127.0097, 12671.37, 675.1012, 675.0628
530204943, 127.0907, 12657.56, 675.0286, 674.9745
530204996, 127.2138, 12634.57, 674.7916, 674.8628
530204996, 127.1157, 12631.98, 674.8708, 674.9187
530205048, 126.9976, 12634.08, 674.6398, 674.7759
530205100, 126.9533, 12619.56, 674.4355, 674.6733
530205100, 126.7065, 12627.71, 674.7337, 674.7335
530205153, 126.5352, 12636.32, 674.6563, 674.6476
530205153, 126.6105, 12623.15, 674.3822, 674.4698
530205205, 126.6916, 12606.32, 674.3703, 674.4005
530205258, 126.8621, 12587.53, 674.3356, 674.3589
530205258, 126.8652, 12593.83, 674.6957, 674.5212
530205310, 126.8743, 12605.29, 675.07, 674.7037
530205363, 126.6547, 12622.59, 675.2891, 674.8247
530205363, 126.5598, 12639.16, 675.4744, 675.0153
530205415, 126.5251, 12648.74, 675.3726, 675.0588
530205467, 126.4857, 12640.32, 675.2099, 675.0883
530205467, 126.6827, 12625.76, 675.0707, 675.1443
530205520, 126.9746, 12608.15, 674.8257, 675.1183
530205520, 127.2813, 12594.71, 674.7806, 675.1467
530205572, 127.4091, 12608.76, 674.4468, 674.9646
530205625, 127.4301, 12611.86, 674.1629, 674.7274
530205625, 127.4761, 12617.28, 674.2344, 674.6321
530205677, 127.4756, 12619.68, 674.4159, 674.6219
530205730, 127.5006, 12627.59, 674.6633, 674.6121
530205730, 127.5304, 12631.89, 675.1464, 674.793
530205782, 127.557, 12631.96, 675.3704, 674.9149
530205834, 127.4952, 12647.69, 675.3572, 674.8957
530205834, 127.3264, 12656.91, 675.1901, 674.8354
530205887, 127.2386, 12662.15, 675.2241, 674.9285
530205887, 127.1466, 12665.17, 675.041, 674.9691
530205939, 127.0669, 12659.56, 674.7872, 674.9883
530205992, 126.9661, 12632.04, 675.0378, 675.1898
530205992, 126.9919, 12603.4, 675.0325, 675.2181
530206044, 126.8902, 12596.92, 674.8535, 675.1303
530206097, 126.8363, 12598.7, 674.8298, 675.0474
530206097, 126.8566, 12606.88, 675.1239, 675.1531
530206149, 126.9134, 12601.09, 675.4644, 675.3313
530206201, 127.0156, 12596.44, 675.744, 675.4893
530206201, 127.179, 12589.96, 676.2092, 675.7545
530206254, 127.1829, 12610, 676.2522, 675.8289
530206254, 127.1971, 12629.44, 676.4428, 676.0207
530206306, 127.2612, 12643.84, 676.5617, 676.2133
530206359, 127.4386, 12638.38, 676.6481, 676.4531
530206359, 127.5418, 12637.02, 676.5851, 676.6319
530206411, 127.6382, 12633.92, 676.6259, 676.8336
530206464, 127.7658, 12633.04, 676.8991, 677.0556
530206464, 127.8292, 12631.06, 677.3102, 677.3215
530206516, 127.7252, 12653.27, 677.427, 677.4502
530206568, 127.6194, 12677.83, 677.3403, 677.4775
530206568, 127.4327, 12687.63, 677.5325, 677.6446
530206621, 127.3881, 12692.49, 677.8437, 677.847
530206621, 127.4, 12693.64, 677.8259, 677.9218
530206673, 127.4863, 12686.58, 678.0095, 678.0424
530206726, 127.5919, 12678.8, 678.0688, 678.1031
530206726, 127.6721, 12667.92, 678.2162, 678.2246
530206778, 127.6899, 12658.18, 678.5333, 678.4583
530206831, 127.7392, 12650.43, 678.7231, 678.6309
530206831, 127.7722, 12646.98, 678.7568, 678.7484
530206883, 127.7251, 12645.08, 678.8329, 678.8953
